subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,dam_effect_fish,dam_outlet,URL_front,URL_back,column_name
63264370,T25,"[['Rock', 'Rock', 'Rock', 'Rock'], ['Barrier', 'Barrier', 'Barrier', 'Barrier']]",4,4,rock barrier,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Carp_(Big_Trout)_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Carp_(Big_Trout)_036.jpg,Dam in outlet
63264370,T27,"[['none', 'none', 'none', 'none']]",4,4,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Carp_(Big_Trout)_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Carp_(Big_Trout)_036.jpg,Dam effect on fish movements
63264371,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Andrus_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Andrus_023.jpg,Dam in outlet
63264373,T25,"[['beaver', 'beaver', 'beaver', 'beaver']]",4,4,beaver,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Caribou_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Caribou_031.jpg,Dam in outlet
63264373,T27,"[['none', '?', '?', 'none'], ['at', '', '', 'at'], ['normal', '', '', 'normal'], ['stage', '', '', 'stage']]",4,2,none at normal stage,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Caribou_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Caribou_031.jpg,Dam effect on fish movements
63264374,T25,"[['-', '-']]",2,2,-,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_030.jpg,Dam in outlet
63264374,T27,"[['-', '-']]",2,2,-,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_030.jpg,Dam effect on fish movements
63264376,T25,"[['None', 'None', 'None', 'None']]",4,4,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Carp_(Big_Trout)_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Carp_(Big_Trout)_034.jpg,Dam in outlet
63264376,T27,"[['-', '-']]",2,2,-,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Carp_(Big_Trout)_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Carp_(Big_Trout)_034.jpg,Dam effect on fish movements
63264377,T25,"[['Rook', 'Rock', 'Rock', 'Rock'], ['Barrier', 'Barrier', 'Barrier', 'barrier']]",4,3,rock barrier,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_032.jpg,Dam in outlet
63264377,T27,"[['None', 'none', 'none', 'none']]",4,3,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_032.jpg,Dam effect on fish movements
63264378,T25,"[['None', 'None', 'None', 'None']]",4,4,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Highbanks_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Highbanks_058.jpg,Dam in outlet
63264385,T25,"[['no', 'No', 'no', 'no'], ['-', '-', '-', '-'], ['there', 'there', 'there', 'there'], ['was', 'was', 'was', 'was'], ['once', 'once', 'once', 'once'], ['a', 'a', 'a', 'a'], ['beaver', 'beaver', 'beaver', 'beaver'], ['dam', 'dam.', 'dam', 'dam']]",4,3.75,no - there was once a beaver dam,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Trout_(Big)_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Trout_(Big)_008.jpg,Dam in outlet
63264389,T25,"[['no', 'No', 'No']]",3,2,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Trout_(Little)_002.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Trout_(Little)_003.jpg,Dam in outlet
63264391,T25,"[['None', 'None', 'None', 'None']]",4,4,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Arnold19N_4W_S2-3_SUMM_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Arnold19N_4W_S2-3_SUMM_017.jpg,Dam in outlet
63264393,T25,"[['An', 'An', 'An', 'An'], ['old,', 'old,', 'old,', 'old,'], ['inactive', 'inactive', 'inactive', 'inactive'], ['dam', 'dam', 'dam', 'dam']]",4,4,"an old, inactive dam",,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bailey_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bailey_SUMM_004.jpg,Dam in outlet
63264393,T27,"[['None', 'None', 'None', 'None']]",4,4,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bailey_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bailey_SUMM_004.jpg,Dam effect on fish movements
63264394,T25,"[['no', 'no', 'no', 'no']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Breman_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Breman_SUMM_004.jpg,Dam in outlet
63264395,T25,"[['Yes.', 'Yes.', 'yes.', 'Yes.'], ['Posts', 'Posts', 'Posts', 'Posts'], ['stuck', 'stuck', 'stuck', 'stuck'], ['in', 'in', 'in', 'in'], ['creek', 'creek', 'creek', 'creek'], ['bed.', 'bed.', 'bed', 'bed.']]",4,3.666666667,yes. posts stuck in creek bed.,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Cranberry19N_4W_S1-12_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Cranberry19N_4W_S1-12_SUMM_010.jpg,Dam in outlet
63264395,T27,"[['Practically', 'Practically', 'practically', 'Practically'], ['none', 'none', 'none', 'none']]",4,3.5,practically none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Cranberry19N_4W_S1-12_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Cranberry19N_4W_S1-12_SUMM_010.jpg,Dam effect on fish movements
63264396,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_001_02.jpg,Dam in outlet
63264397,T25,"[['None', 'None', 'None']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_030.jpg,Dam in outlet
63264399,T25,"[['yes', 'yes', 'yes', 'yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_EightPoint_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_EightPoint_SUMM_015.jpg,Dam in outlet
63264399,T27,"[['Broken', 'broken', 'broken', 'broken'], ['dam', 'dam', 'dam', 'dam'], ['at', 'at', 'at', 'at'], ['present', 'present', 'present', 'present'], ['allows', 'allows', 'allows', 'allows'], ['', 'young', '', 'young'], ['fish', 'fish', 'fish', 'fish'], ['to', 'to', 'to', 'to'], ['become', 'become', 'become', 'become'], ['stranded', 'stranded', 'stranded', 'stranded'], ['behind', 'behind', 'behind', 'behind'], ['it.', 'it.', 'it.', 'it.']]",4,3.75,broken dam at present allows young fish to become stranded behind it.,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_EightPoint_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_EightPoint_SUMM_015.jpg,Dam effect on fish movements
63264400,T25,"[['beaver', 'beaver', 'Beaver', 'beaver'], ['activity', 'activity', 'activitu', 'activity']]",4,3,beaver activity,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Deadmans_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Deadmans_SUMM_008.jpg,Dam in outlet
63264400,T27,"[['varies', 'varies', 'Varies', 'varies']]",4,3,varies,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Deadmans_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Deadmans_SUMM_008.jpg,Dam effect on fish movements
63264402,T25,"[['yes', 'yes', 'Yes', 'Yes']]",4,2,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_FarwellMill_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_FarwellMill_SUMM_005.jpg,Dam in outlet
63264402,T27,"[['blocks', 'Blocks', 'Blocks']]",3,2,blocks,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_FarwellMill_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_FarwellMill_SUMM_005.jpg,Dam effect on fish movements
63264403,T25,"[['Intermittent', '', '', ''], ['beaver', 'beaver', 'beaver', 'beaver'], ['dam', 'dam', 'dam', 'dam']]",4,3,intermittent beaver dam,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_GreenPine_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_GreenPine_SUMM_015.jpg,Dam in outlet
63264403,T27,"[['None', 'none', 'none', 'none']]",4,3,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_GreenPine_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_GreenPine_SUMM_015.jpg,Dam effect on fish movements
63264404,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Long20N_4W_S22-26-27_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Long20N_4W_S22-26-27_SUMM_014.jpg,Dam in outlet
63264404,T27,"[['Virtually', 'Virtually', 'Virtually', 'Virtually'], ['none.', 'none.', 'none', 'none']]",4,3,virtually none.,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Long20N_4W_S22-26-27_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Long20N_4W_S22-26-27_SUMM_014.jpg,Dam effect on fish movements
63264405,T25,"[['Beaver', 'Beaver', 'Beaver', 'Beaver']]",4,4,beaver,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Grass_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Grass_SUMM_004.jpg,Dam in outlet
63264405,T27,"[['Curtails', 'Curtails', 'Curtails', 'Curtails'], ['fish', 'fish', 'fish', 'fish'], ['movement', 'movement', 'movement', 'movement']]",4,4,curtails fish movement,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Grass_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Grass_SUMM_004.jpg,Dam effect on fish movements
63264406,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_HalfMoon18N_5W_S3132_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_HalfMoon18N_5W_S3132_SUMM_004.jpg,Dam in outlet
63264407,T25,"[['earth', 'Earth', 'earth', 'earth'], ['fill', 'fill', 'fill', 'fill'], ['in', 'in', 'in', 'in'], ['old', 'old', 'old', 'old'], ['outlet', 'outlet', 'outlet', 'outlet']]",4,3.8,earth fill in old outlet,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Lily_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Lily_SUMM_008.jpg,Dam in outlet
63264407,T27,"[['Bars', 'Bars', 'Bars', 'Bars']]",4,4,bars,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Lily_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Lily_SUMM_008.jpg,Dam effect on fish movements
63264408,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_MudBig17N_6W_S31-6_SUMM_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_MudBig17N_6W_S31-6_SUMM_011.jpg,Dam in outlet
63264409,T25,"[['Yes', 'Yes', 'Yes', 'Yes', 'Yes']]",5,5,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Sutherland_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Sutherland_SUMM_016.jpg,Dam in outlet
63264409,T27,"[['Bars', 'bars', 'bars', 'bars', 'holds'], ['upstream', 'up-stream', 'up-stream', 'up', 'up'], ['', '', '', 'stream', 'lake'], ['movement', 'movement', 'movement', 'movement', '']]",5,2.5,bars up-stream stream movement,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Sutherland_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Sutherland_SUMM_016.jpg,Dam effect on fish movements
63264410,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_LittleLong_SUMM_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_LittleLong_SUMM_037.jpg,Dam in outlet
63264411,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shamrock_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shamrock_SUMM_006.jpg,Dam in outlet
63264411,T27,"[['bans', 'bans', 'bans', 'bans']]",4,4,bans,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shamrock_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shamrock_SUMM_006.jpg,Dam effect on fish movements
63264412,T25,"[['No', 'No', 'No']]",3,3,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Silver_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Silver_SUMM_006.jpg,Dam in outlet
63264414,T25,"[['Yes,', 'Yes,', 'Yes,', 'Yes,'], ['Beaver', 'Beaver', 'Beaver', 'Beaver'], ['Dam', 'Dam', 'Dam', 'dam']]",4,3.666666667,"yes, beaver dam",,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shingle_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shingle_SUMM_016.jpg,Dam in outlet
63264414,T27,"[['Stops', 'Stops', 'Raises', 'Stops'], ['fish', 'fish', 'level', 'fish'], ['movement', 'movement', 'about', 'movement'], ['in', 'in', '1', 'in'], ['', 'the', 'foot', ''], ['summer', 'summer', '', 'summer.']]",4,2.5,stops fish movement in the summer,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shingle_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shingle_SUMM_016.jpg,Dam effect on fish movements
63264417,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Windover_SUMM_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Windover_SUMM_023.jpg,Dam in outlet
63264418,T25,"[['none', 'none', 'none']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_013.jpg,Dam in outlet
63264420,T25,"[['none', 'none', 'none']]",3,3,none,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Glory_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Glory_SUMM_016.jpg,Dam in outlet
63264421,T25,"[['yes', 'yes', 'ues', 'yes']]",4,3,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114231708_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114231708_0002.jpg,Dam in outlet
63264421,T27,"[['not', 'not', 'not', 'not'], ['passable', 'passable', 'passable', 'passable'], ['for', 'for', 'for', 'for'], ['fish', 'fish', 'fish', 'fish']]",4,4,not passable for fish,yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114231708_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114231708_0002.jpg,Dam effect on fish movements
63264422,T25,"[['Yes', 'Yes', 'Yes', 'Yes']]",4,4,yes,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Margrethe_SUMM_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Margrethe_SUMM_029.jpg,Dam in outlet
63264422,T27,"[['', 'Withholds', '', ''], ['', '2', '', ''], ['', 'feet', '', ''], ['', 'of', '', ''], ['', 'water.', '', ''], ['', 'Controlled', '', ''], ['', 'by', '', ''], ['', 'County', '', ''], ['', 'Supervisors.', '', ''], ['', 'Maintains', '', ''], ['', 'lake', '', ''], ['', 'level', '', ''], ['Keeps', 'keeps', 'Keeps', 'Keeps'], ['fish', 'fish', 'fish', 'fish'], ['from', 'from', 'from', 'from'], ['going', 'going', 'going', 'going'], ['upstream.', 'upstream.', 'upstream.', 'upstream.'], ['In', 'In', 'In', 'In'], ['fall,', 'fall,', 'fall,', 'fall,'], ['timbers', 'timbers', 'timbers', 'timbers'], ['are', 'are', 'are', 'are'], ['removed', 'removed', 'removed', 'removed'], ['and', 'and', 'and', 'and'], ['replaced', 'replaced', 'replaced', 'replaced'], ['until', 'until', 'until', 'until'], ['May', 'May', 'May', ''], ['or', 'or', 'or', ''], ['June,', 'June,', 'June,', ''], ['which', 'which', 'which', ''], ['allows', 'allows', 'allows', ''], ['free', 'free', 'free', ''], ['movements', 'movements', 'movements', ""(con't).""], ['of', 'of', 'of', ''], ['fish', 'fish', 'fish', ''], ['in', 'in', 'in', ''], ['winter', 'winter', 'winter', ''], ['and', 'and', 'and', ''], ['early', 'early', 'early', ''], ['spring.', 'spring.', 'spring.', '']]",4,2.692307692,"withholds 2 feet of water. controlled by county supervisors. maintains lake level keeps fish from going upstream. in fall, timbers are removed and replaced until may or june, which allows free movements of fish in winter and early spring.",yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Margrethe_SUMM_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Margrethe_SUMM_029.jpg,Dam effect on fish movements
63264423,T25,"[['culvert', 'culvert', 'culvert', 'culvert'], ['has', 'has', 'has', 'has'], ['caused', 'caused', 'caused', 'caused'], ['local', 'local', 'local', 'local'], ['concerns', 'concern', 'concern', 'concern']]",4,3.8,culvert has caused local concern,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114245941_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114245941_0002.jpg,Dam in outlet
63264423,T27,"[['none', 'none', 'none', 'none']]",4,4,none,no,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114245941_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114245941_0002.jpg,Dam effect on fish movements
63264424,T25,"[['None.', 'None.', 'none']]",3,2,none.,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_KPBig_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_KPBig_SUMM_008.jpg,Dam in outlet
63264425,T27,"[['Fish', 'Fish', 'Fish', 'Fish'], ['ladder', 'ladder', 'ladder', 'ladder'], ['ineffective,', 'ineffective,', 'ineffective,', 'ineffective,'], ['probably', 'probably', 'probably', 'probably'], ['stops', 'stops', 'stops', 'stops'], ['fish', 'fish', 'fish', 'fish'], ['movements', 'movements', 'movements', 'movements.']]",4,3.857142857,"fish ladder ineffective, probably stops fish movements",yes,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Lobdell_SUMM_001_01_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Lobdell_SUMM_001_01_B.jpg,Dam effect on fish movements
63264427,T25,"[['no', 'no', 'no', 'no']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Fenton_SUMM_001_02_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Fenton_SUMM_001_02_B.jpg,Dam in outlet
63264428,T25,"[['No', 'No', 'No', 'No']]",4,4,no,,no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Blue_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Blue_SUMM_006.jpg,Dam in outlet
63264429,T25,"[['Temporary', 'Temporary', 'Temporary', 'Temporary'], ['wier', 'wier', 'wier', 'wier'], ['installed', 'installed', 'installed', 'installed'], ['1959', '1959', '1959', '1959']]",4,4,temporary wier installed 1959,,yes,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Elk_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Elk_SUMM_015.jpg,Dam in outlet
