subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,min,max,units,URL_front,URL_back,column_name,notes
63264364,T19,"[['8.3', '8.3', '', ''], ['', '-', '', ''], ['-9.5', '9.5', '8.3-9.5', '8.3-9.5'], ['ppm.', 'ppm', 'ppm', 'ppm.']]",4,1.75,8.3 - 8.3-9.5 ppm.,8.3,9.5,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Weber_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Weber_028.jpg,Dissolved oxygen above thermocline,
63264364,T23,"[['48*', '48*F', '48*F', '48F'], ['F.', '', '', '']]",4,1.5,48*F F.,48,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Weber_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Weber_028.jpg,Temperature_Bottom,
63264367,T15,"[['72', '72*F', '72°', '72F'], ['F', '', 'F.', '']]",4,1,72 F,72,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Weber_SUMM_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Weber_SUMM_028.jpg,Temperature_Surface,
63264367,T23,"[['48', '48*F', '48°', '48F'], ['F', '', 'F.', '']]",4,1,48 F,48,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Weber_SUMM_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Cheboygan_Weber_SUMM_028.jpg,Temperature_Bottom,
63264369,T24,"[['2.0-2.4', '2.0'], ['', '-'], ['', '2.4']]",2,1,2.0-2.4 - 2.4,2,2.4,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Andrus_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Andrus_021.jpg,Dissolved oxygen in thermocline,
63264373,T15,"[['62*', '62*-28*F', '62*-82*F', '62-82'], ['-', '', '', ''], ['82*', '', '', ''], ['F', '', '', 'F']]",4,1.25,62* - 82* F,62,82,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Caribou_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Caribou_031.jpg,Temperature_Surface,
63264374,T15,"[['21.6°C', '21.6*C', '21.6', '21.6*C'], ['', '', 'C', '']]",4,1.5,21.6*C C,21.6,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_030.jpg,Temperature_Surface,
63264374,T23,"[['13.2°C', '13.2*C', '13.2', '13.2*C'], ['', '', 'C', '']]",4,1.5,13.2*C C,13.2,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_030.jpg,Temperature_Bottom,
63264377,T15,"[['74*F', '74*F', '74F', '74'], ['', '', '', 'F']]",4,1.5,74*F F,74,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_032.jpg,Temperature_Surface,
63264377,T23,"[['52*F', '52*F', '52F', '52'], ['', '', '', 'F']]",4,1.5,52*F F,52,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Frenchman's_032.jpg,Temperature_Bottom,
63264379,T24,"[['1.5ppm', '1.5'], ['', 'ppm'], ['at', 'at'], ['30ft', '30'], ['', 'ft.']]",2,1.2,1.5ppm ppm at 30ft ft.,1.5,,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Highbanks_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Highbanks_036.jpg,Dissolved oxygen in thermocline,
63264382,T15,"[['73-78', '73', '73-78*F', '73-78F'], ['degrees', '-', '', ''], ['f', '78°F', '', '']]",4,1,73-78 degrees f,73,78,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Monacle_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Monacle_020.jpg,Temperature_Surface,
63264382,T23,"[['50,0', '50.0°F', '50.0*F', '50.0F'], ['degrees', '', '', ''], ['f', '', '', '']]",4,1,"50,0 degrees f",50,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Monacle_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Monacle_020.jpg,Temperature_Bottom,
63264386,T15,"[['73-76*F', '73-76*F', '73', '73-76'], ['', '', '-', ''], ['', '', '76*F', 'F']]",4,1.333333333,73-76*F - 76*F,73,76,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Soldier_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Soldier_018.jpg,Temperature_Surface,
63264386,T23,"[['64.5*F', '64.5*F', '64.5', '64.5'], ['', '', '-', 'F'], ['', '', '73.5', '']]",4,1.333333333,64.5*F - 73.5,64.5,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Soldier_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Chippewa_Soldier_018.jpg,Temperature_Bottom,
63264390,T15,"[['', '', '', '19'], ['', '', '', '-'], ['19-20*C', '19-20*C', '19-20*C', '20*'], ['', '', '', 'C']]",4,1.5,19 - 19-20*C C,19,20,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Budd_SUMM_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Budd_SUMM_031.jpg,Temperature_Surface,
63264390,T23,"[['', '', '', '14'], ['', '', '', '-'], ['14-16*C', '14-16*C', '14-16*C', '16*'], ['', '', '', 'C']]",4,1.5,14 - 14-16*C C,14,16,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Budd_SUMM_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Budd_SUMM_031.jpg,Temperature_Bottom,
63264392,T15,"[['77F', '77F', '77', '77°'], ['', '', 'F', 'F.']]",4,1.5,77F F,77,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bluegill_SUMM_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bluegill_SUMM_024.jpg,Temperature_Surface,
63264392,T19,"[['8.3-8.5', '8.3-8.3', '8.3-8.6', '8.3'], ['', '', '', '-'], ['', '', '', '8.6'], ['ppm', 'ppm.', 'ppm', 'ppm']]",4,1.5,8.3-8.5 - 8.6 ppm,8.3,8.6,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bluegill_SUMM_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bluegill_SUMM_024.jpg,Dissolved oxygen above thermocline,
63264392,T24,"[['8.5.-', '8.5-0.0', '8.5-0.0ppm', '8.5'], ['', '', '', '-'], ['0.0', '', '', '0.0'], ['ppm', 'ppm.', '', 'ppm']]",4,1.5,8.5.- - 0.0 ppm,8.5,0,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bluegill_SUMM_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bluegill_SUMM_024.jpg,Dissolved oxygen in thermocline,
63264393,T15,"[['75*F', '75', '75*', '75*F.'], ['', 'degrees', '', ''], ['', 'F', 'F', '']]",4,1.333333333,75*F degrees F,75,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bailey_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bailey_SUMM_004.jpg,Temperature_Surface,
63264393,T23,"[['43*F.', '43', '43*', '43*F.'], ['', 'degrees', '', ''], ['', 'F.', 'F', ''], ['(37', '(37', '(37', ""(37½')""], ['1/2', ""1/2')"", ""1/2')"", ''], ['feet)', '', '', '']]",4,1.666666667,43*F. degrees F. (37 1/2') feet),43,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bailey_SUMM_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Bailey_SUMM_004.jpg,Temperature_Bottom,
63264395,T15,"[['79*F.', '79*', '79', '79F'], ['', 'F.', 'F', '']]",4,1,79*F. F.,79,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Cranberry19N_4W_S1-12_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Cranberry19N_4W_S1-12_SUMM_010.jpg,Temperature_Surface,
63264395,T23,"[['56*F.', '56*', '56', '56F'], ['', 'F.', 'F', '']]",4,1,56*F. F.,56,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Cranberry19N_4W_S1-12_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Cranberry19N_4W_S1-12_SUMM_010.jpg,Temperature_Bottom,
63264396,T15,"[['25.0-27.2*C.', '25.0-27.2', '25.0', '25.0-27.2*C'], ['', '', '-', ''], ['', '', '27.2*', ''], ['', '*C', 'C', '']]",4,1,25.0-27.2*C. - 27.2* *C,25,27.2,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_001_02.jpg,Temperature_Surface,
63264396,T23,"[['4.9-11.1*C.', '4.9-11.1', '4.9', '4.9-11.1*C'], ['', '', '-', ''], ['', '*C', '11.1*C', '']]",4,1,4.9-11.1*C. - *C,4.9,11.1,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_001_02.jpg,Temperature_Bottom,
63264397,T15,"[['25.0', '25.0-27.2*C', '25.0-27.2*C', '25.0-27.2C'], ['-', '', '', ''], ['27.2*', '', '', ''], ['C', '', '', '']]",4,1.25,25.0-27.2*C - 27.2* C,25,27.2,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_030.jpg,Temperature_Surface,
63264397,T23,"[['4.9', '4.9-11.1*C', '4.9-11.1*C', '4.9-11.1C'], ['-', '', '', ''], ['11.1*', '', '', ''], ['C', '', '', '']]",4,1.25,4.9-11.1*C - 11.1* C,4.9,11.1,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Crooked_SUMM_030.jpg,Temperature_Bottom,
63264404,T15,"[['73', '73-74F', '73-74', '73'], ['-', '', '', '-'], ['74*F', '', '', '74*'], ['', '', 'F', 'F']]",4,1.75,73 - 74*F F,73,74,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Long20N_4W_S22-26-27_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Long20N_4W_S22-26-27_SUMM_014.jpg,Temperature_Surface,
63264410,T15,"[['72', '72-73*F', '72-73*F.', '72-73°F'], ['-', '', '', ''], ['73*', '', '', ''], ['F', '', '', '']]",4,1,72 - 73* F,72,73,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_LittleLong_SUMM_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_LittleLong_SUMM_037.jpg,Temperature_Surface,
63264410,T23,"[['8.7', '8.7-7.7*C', '8.7-7.7*C.', '8.7-7.7°C'], ['-', '', '', ''], ['7.7*', '', '', ''], ['C', '', '', '']]",4,1,8.7 - 7.7* C,8.7,7.7,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_LittleLong_SUMM_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_LittleLong_SUMM_037.jpg,Temperature_Bottom,
63264414,T15,"[['80*F', '80*', '80*F.', '80*F'], ['', 'F', '', '']]",4,1.5,80*F F,80,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shingle_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shingle_SUMM_016.jpg,Temperature_Surface,
63264414,T23,"[['51*F', '51*', '51*F.', '51*F'], ['', 'F', '', '']]",4,1.5,51*F F,51,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shingle_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Shingle_SUMM_016.jpg,Temperature_Bottom,
63264416,T15,"[['25', '25*C', '25°C', '25'], ['*C', '', '', 'C']]",4,1.5,25 *C,25,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Muskrat_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Muskrat_013.jpg,Temperature_Surface,
63264416,T23,"[['19', '19*C', '19°C', '19'], ['*C', '', '', 'C']]",4,1.5,19 *C,19,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Muskrat_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Muskrat_013.jpg,Temperature_Bottom,
63264417,T15,"[['77*', '77*', '77*F', '77F'], ['F', 'F.', '', '']]",4,1.5,77* F,77,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Windover_SUMM_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Windover_SUMM_023.jpg,Temperature_Surface,
63264417,T23,"[['7.0', '7.0', '7.0-6.2*C', '7.0-6.2C'], ['-', '-', '', ''], ['6.2*', '6.2', '', ''], ['C', 'C.', '', '']]",4,1.5,7.0 - 6.2* C,7,6.2,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Windover_SUMM_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clare_Windover_SUMM_023.jpg,Temperature_Bottom,
63264418,T15,"[['20.2°C.', '20.2°', '20.2*C', '20.2*'], ['', 'C.', '', 'C.']]",4,1.5,20.2°C. C.,20.1,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_013.jpg,Temperature_Surface,
63264418,T23,"[['11.7°F.', '11.7°', '11.7*C', '11.7*'], ['', 'F.', '', 'F.']]",4,1.5,11.7°F. F.,11.7,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Bright_SUMM_013.jpg,Temperature_Bottom,
63264419,T15,"[['81*', '81*F.', '81*', '81'], ['F', '', '', 'F.']]",4,1.5,81* F,81,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Rose_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Rose_009.jpg,Temperature_Surface,
63264419,T23,"[['22.8*', '22.8*C.', '', '22.8'], ['C', '', '', 'C.'], ['', '73.0*F', '73*', '73.0'], ['', '', '', 'F']]",4,1,22.8* C 73.0*F F,22.8,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Rose_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Clinton_Rose_009.jpg,Temperature_Bottom,
63264420,T20,"[['10.9-3.0ppm', '10.9-3.0', '10.9', '10.9-3.0'], ['', '', '-', ''], ['', '', '3.0', ''], ['', 'ppm', 'ppm', 'ppm']]",4,1.75,10.9-3.0 - 3.0 ppm,10.9,3,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Glory_SUMM_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Glory_SUMM_016.jpg,Dissolved oxygen below thermocline,
63264421,T15,"[['67-70', '67', '67-70*F', '67-70*F.'], ['', '-', '', ''], ['', '70*', '', ''], ['F', 'F', '', '']]",4,1.25,67-70 - 70* F,67,70,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114231708_0001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Delta_Round_SUMM_20191125114231708_0002.jpg,Temperature_Surface,
63264422,T15,"[['70*', '70', '70F.', '70*F'], ['F', 'F', '', '']]",4,1.5,70* F,70,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Margrethe_SUMM_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_Margrethe_SUMM_029.jpg,Temperature_Surface,
63264424,T15,"[['80.0*F.', '80.0*F', '80.0°', '80'], ['', '', 'F.', 'F']]",4,1,80.0*F. F.,80,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_KPBig_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_KPBig_SUMM_008.jpg,Temperature_Surface,
63264424,T23,"[['69.4*F.', '69.4*F', '69.4°', '69.4'], ['', '', 'F.', 'F']]",4,1,69.4*F. F.,69.4,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_KPBig_SUMM_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Crawford_KPBig_SUMM_008.jpg,Temperature_Bottom,
63264425,T15,"[['22.2-23.9*C', '22.2', '22.2-23.9', '22.2-23.9C'], ['', '-', '', ''], ['', '23.9*C', 'C', '']]",4,1,22.2-23.9*C - 23.9*C,22.2,23.9,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Lobdell_SUMM_001_01_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Lobdell_SUMM_001_01_B.jpg,Temperature_Surface,
63264425,T19,"[['7.8-9.5', '7.8', '7.8-9.5ppm', '7.8-9.5'], ['', '-', '', ''], ['', '9.5', '', ''], ['ppm', 'ppm', '', 'ppm']]",4,1.75,7.8-9.5 - 9.5 ppm,7.8,9.5,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Lobdell_SUMM_001_01_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Lobdell_SUMM_001_01_B.jpg,Dissolved oxygen above thermocline,
63264425,T23,"[['3.9-17.8', '3.9', '3.9-17.8', '3.9-17.8'], ['', '-', 'C', ''], ['', '17.8', '', '']]",4,1.666666667,3.9-17.8 - 17.8,3.9,17.8,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Lobdell_SUMM_001_01_A.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Genesse_Lobdell_SUMM_001_01_B.jpg,Temperature_Bottom,
63264426,T15,"[['75*F.', '15', '75*F', '75'], ['', '-', '', 'F'], ['', '25', '', ''], ['', 'ft.', '', '']]",4,1,75*F. - 25 ft.,75,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Cedar_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Cedar_SUMM_007.jpg,Temperature_Surface,
63264426,T23,"[['9.7*C.', '9.7*', '9.7*C', '9.7'], ['', 'C', '', 'C']]",4,1.5,9.7*C. C,9.7,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Cedar_SUMM_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Cedar_SUMM_007.jpg,Temperature_Bottom,
63264428,T15,"[['70°F.', '70*F', '70*F.', '70*'], ['', '', '', 'F']]",4,1,70°F. F,70,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Blue_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Blue_SUMM_006.jpg,Temperature_Surface,
63264428,T23,"[['6.7°C.', '6.7*C', '6.7*C.', '6.7*'], ['', '', '', 'C']]",4,1,6.7°C. C,6.7,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Blue_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Blue_SUMM_006.jpg,Temperature_Bottom,
63264428,T24,"[['7.4-0.8', '7.4-0.8', '7.4-0.8', '7.4'], ['', '', '', '-'], ['', '', '', '0.8'], ['ppm.', 'ppm', 'ppm.', 'ppm']]",4,1.75,7.4-0.8 - 0.8 ppm.,7.4,0.8,ppm,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Blue_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Blue_SUMM_006.jpg,Dissolved oxygen in thermocline,
63264429,T15,"[['76*F', '76*F', '76F', '76'], ['', '', '', 'F']]",4,1.5,76*F F,76,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Elk_SUMM_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Elk_SUMM_015.jpg,Temperature_Surface,
63264430,T15,"[['22.5*', '22.5*C.', '22.5*C', '22.5*C'], ['C', '', '', '']]",4,1.5,22.5*C C,22.5,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Hoister_SUMM_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Hoister_SUMM_030.jpg,Temperature_Surface,
63264430,T23,"[['11.6*', '11.6*C.', '11.6*C', '11.6*C'], ['C', '', '', '']]",4,1.5,11.6*C C,11.6,,C,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Hoister_SUMM_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Hoister_SUMM_030.jpg,Temperature_Bottom,
63264433,T15,"[['69', '69*', '69', '69*'], ['*F', '', 'F', 'F.']]",4,1.5,69 *F,69,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Ross_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Ross_SUMM_012.jpg,Temperature_Surface,
63264433,T23,"[['68', '68*', '68', '68*'], ['*F', '', 'F', 'F.']]",4,1.5,68 *F,68,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Ross_SUMM_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Ross_SUMM_012.jpg,Temperature_Bottom,
63264434,T15,"[['76*-76.5*F.', '76-76.5', '76-76.5*F', '76*-76.5*F.'], ['', '*F', '', '']]",4,1.5,76*-76.5*F. *F,76,76.5,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Smallwood_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Smallwood_SUMM_014.jpg,Temperature_Surface,
63264434,T23,"[['69*F', '69', '69*F', '69*F.'], ['', '*F', '', '']]",4,1.5,69*F *F,69,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Smallwood_SUMM_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Smallwood_SUMM_014.jpg,Temperature_Bottom,
63264435,T23,"[['72-59°F', '72-59*F.', '72-59*F', '75-59'], ['', '', '', 'F']]",4,1,72-59°F F,72,59,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Pratt's_SUMM_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Pratt's_SUMM_020.jpg,Temperature_Bottom,
63264437,T15,"[['80.0', '80.0*F', '80.0*', '80.0'], ['degrees', '', '', ''], ['F.', '', 'F', 'F']]",4,1.666666667,80.0 degrees F,80,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Streaked_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Streaked_SUMM_010.jpg,Temperature_Surface,
63264437,T23,"[['56.5', '56.5*F', '56.5*', '56.5'], ['degrees', '', '', ''], ['F.', '', 'F', 'F']]",4,1.666666667,56.5 degrees F,56.5,,F,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Streaked_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Gladwin_Streaked_SUMM_010.jpg,Temperature_Bottom,
