subject_id,orig_subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data,column_name,url_front,url_back,comments
72071759,59963989,T10,[['5.2']],1,1,5.2,5.2,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_2.jpeg,
72071759,59963989,T22,[['5.8']],1,1,5.8,7.8,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_2.jpeg,
72071765,59964067,T2,[['2']],1,1,2,2,First row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg,
72071765,59964067,T3,[['3.1-3.5']],1,1,3.1-3.5,3.1-3.5,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg,
72071765,59964067,T4,[['3.3']],1,1,3.3,3.3,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg,
72071765,59964067,T8,[['2']],1,1,2,2,Second row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg,
72071765,59964067,T9,[['5.6-6.3']],1,1,5.6-6.3,5.6-6.3,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg,
72071765,59964067,T10,[['6.0']],1,1,6,6,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg,
72071765,59964067,T14,[['2']],1,1,2,2,Third row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg,
72071765,59964067,T15,[['6.7-7.3']],1,1,6.7-7.3,6.7-7.3,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg,
72071765,59964067,T16,[['7.0']],1,1,7,7,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0001_2.jpeg,
72071767,59964080,T3,"[['5.2-7.1', '6.2-7.1']]",2,1,5.2-7.1,5.2-7.1,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CASSLAKE_GROW_0004_2.jpeg,
72071782,59964206,T21,"[['6.2-8.45', '6.2-8.4']]",2,1,6.2-8.45,6.2-8.4,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0003_2.jpeg,
72071787,59964232,T3,[['7']],1,1,7,7,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_PINE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_PINE_GROW_0001_2.jpeg,
72071787,59964232,T9,[['8.2']],1,1,8.2,8.2,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_PINE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_PINE_GROW_0001_2.jpeg,
72071802,59964371,T44,[['2']],1,1,2,NA,8th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_AUSABLE_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_AUSABLE_GROW_0003_2.jpeg,
72071802,59964371,T45,[['9.1-11.9']],1,1,9.1-11.9,NA,8th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_AUSABLE_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_AUSABLE_GROW_0003_2.jpeg,
72071802,59964371,T46,[['10.5']],1,1,10.5,NA,8th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_AUSABLE_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_AUSABLE_GROW_0003_2.jpeg,
72071804,59964376,T3,[['6.3']],1,1,6.3,NA,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_BASST23NR1ES2_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_BASST23NR1ES2_GROW_0001_2.jpeg,
72071812,59964445,T10,[['3.2']],1,1,3.2,3.2,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_GROUSEHAVEN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_GROUSEHAVEN_GROW_0001_2.jpeg,typo
72071921,59687854,T3,"[['12', '12cm', '12.0']]",3,1,12,12,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_027.jpeg,cm
72071921,59687854,T4,"[['12', '12cm', '12.0']]",3,1,12,12,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_027.jpeg,cm
72071921,59687854,T9,"[['14', '14cm', '14.0']]",3,1,14,14,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_027.jpeg,cm
72071921,59687854,T10,"[['14', '14cm', '14.0']]",3,1,14,14,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_027.jpeg,cm
72071921,59687854,T15,"[['16-19', '16-19cm', '16.0-19.0']]",3,1,16-19,16-19,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_027.jpeg,cm
72071921,59687854,T16,"[['18', '18cm', '18.0']]",3,1,18,18,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Opal_GROW_027.jpeg,cm
72071964,58746404,T2,[['4']],1,1,4,4,First row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T3,[['2.7-3.9']],1,1,2.7-3.9,2.7-3.9,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T4,[['3.3']],1,1,3.3,3.3,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T8,[['2']],1,1,2,2,Second row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T9,[['4.9-5.1']],1,1,4.9-5.1,4.9-5.1,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T10,[['5.0']],1,1,5,5,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T14,[['11']],1,1,11,11,Third row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T15,[['4.7-7.6']],1,1,4.7-7.6,4.7-7.6,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T16,[['6.4']],1,1,6.4,6.4,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T20,[['1']],1,1,1,1,Fourth row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T21,[['9.6']],1,1,9.6,9.6,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T22,[['9.6']],1,1,9.6,9.6,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T26,[['4']],1,1,4,4,5th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T27,[['6.7-8.3']],1,1,6.7-8.3,6.7-8.3,5th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T28,[['7.6']],1,1,7.6,7.6,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T32,[['1']],1,1,1,1,6th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T33,[['10.4']],1,1,10.4,10.4,6th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T34,[['10.4']],1,1,10.4,10.4,6th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T38,[['3']],1,1,3,3,7th row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T39,[['10.6-11.2']],1,1,10.6-11.2,10.6-11.2,7th row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071964,58746404,T40,[['10.8']],1,1,10.8,10.8,7th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Grand_GROW_157.jpeg,
72071966,58746393,T2,[['2']],1,1,2,2,First row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T3,[['3.4-5.8']],1,1,3.4-5.8,4.4-5.8,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T4,[['5.1']],1,1,5.1,5.1,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T8,[['33']],1,1,33,33,Second row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T9,[['5.8-7.2']],1,1,5.8-7.2,5.8-7.2,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T10,[['6.6']],1,1,6.6,6.6,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T14,[['36']],1,1,36,36,Third row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T15,[['6.3-8.3']],1,1,6.3-8.3,6.3-8.3,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T16,[['7.3']],1,1,7.3,7.3,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T20,[['5']],1,1,5,5,Fourth row Number of Fish ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T21,[['7.5-8.5']],1,1,7.5-8.5,7.5-8.5,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071966,58746393,T22,[['8.0']],1,1,8,8,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Lost_GROW_011.jpeg,
72071977,58746371,T3,"[['11.5cm', '11.5cm-11.5cm', '11.5']]",3,1,11.5cm,11.5,First row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_034.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_033.jpeg,cm
72071977,58746371,T9,"[['18.5-20.5cm', '18.5cm-20.5cm', '18.5-20.5']]",3,1,18.5-20.5cm,18.5-20.5,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_034.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_033.jpeg,cm
72071977,58746371,T15,"[['19.3-22.4cm', '19.3cm-22.4cm', '19.3-22.4']]",3,1,19.3-22.4cm,19.3-22.4,Third row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_034.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_033.jpeg,cm
72071977,58746371,T21,"[['23.5cm', '23.5cm-23.5cm', '23.5']]",3,1,23.5cm,23.5,Fourth row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_034.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Tomahawk_GROW_033.jpeg,cm
72071991,58746346,T9,[['10.2']],1,1,10.2,10.2,Second row Length Range ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_StHelens_GROW_034.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_StHelens_GROW_033.jpeg,
72072004,58746293,T4,"[['3.0', '3.0""', '3.0'], ['', '(.1#)', '']]",3,1.5,3.0 (.1#),3,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_157.jpeg,
72072004,58746293,T10,"[['5.0', '5.0""', '5.0'], ['', '(.1#)', '']]",3,1.5,5.0 (.1#),5,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_157.jpeg,
72072004,58746293,T16,"[['6.1', '6.1""', '6.1'], ['', '(.3#)', '']]",3,1.5,6.1 (.3#),6.1,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_157.jpeg,
72072004,58746293,T22,"[['8.0', '8.0""', '8.0'], ['', '(.4#)', '']]",3,1.5,8.0 (.4#),8,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_157.jpeg,
72072004,58746293,T28,"[['10.1', '10.1""', '10.1'], ['', '(.8#)', '']]",3,1.5,10.1 (.8#),10.1,5th row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_158.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Corner_GROW_157.jpeg,
72072006,58746292,T4,"[['3.9', '3.9', '3.9(0.8'], ['', '', 'oz.)']]",3,1.5,3.9 oz.),3.9,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Crooked_GROW_017.jpeg,
72072010,58746266,T4,"[['4.5', '4.5'], ['(1.0oz)', '']]",2,1.5,4.5 (1.0oz),4.5,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_043.jpeg,
72072010,58746266,T10,"[['6.0', '6.0'], ['(3.4oz)', '']]",2,1.5,6.0 (3.4oz),6,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_043.jpeg,
72072010,58746266,T16,"[['6.8', '6.8'], ['(3.5oz)', '']]",2,1.5,6.8 (3.5oz),6.8,Third row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_043.jpeg,
72072010,58746266,T22,"[['7.3', '7.3'], ['(4.8oz)', '']]",2,1.5,7.3 (4.8oz),7.3,Fourth row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Grassy_GROW_043.jpeg,
72072011,58746257,T4,"[['7.9', '7.9'], ['(7)', '']]",2,1.5,7.9 (7),7.9,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_070.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_069.jpeg,
72072013,58746255,T4,"[['4.2', '4.2', '4.2'], ['', '', '(1.0'], ['', '', 'oz.)']]",3,1.666666667,4.2 (1.0 oz.),4.2,First row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_110.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_109.jpeg,
72072013,58746255,T10,"[['5.4', '5.4', '5.4'], ['', '', ')(2.3'], ['', '', 'oz.)']]",3,1.666666667,5.4 )(2.3 oz.),5.4,Second row Mean Length ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_110.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Gulliver_GROW_109.jpeg,
