"subject_id","URL.4","URL.8","task","Full.Task","data.value"
58642858,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_Clear_GROW_34.jpeg",NA,"T1","First row age group [Dropdown]","[{'II / 2': 3}]"
58642858,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_Clear_GROW_34.jpeg",NA,"T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
58642858,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_Clear_GROW_34.jpeg",NA,"T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
58642858,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_Clear_GROW_34.jpeg",NA,"T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
58642858,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/StJoseph_Clear_GROW_34.jpeg",NA,"T25","5th row age group [Dropdown]","[{'III / 3': 1}]"
58642880,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Washtenaw_Joslin_GROW_20200225125514132_0016.jpeg",NA,"T1","First row age group [Dropdown]","[{'VI / 6': 3}]"
58746035,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_050.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_049.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 2}]"
58746036,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_035.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_034.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
58746036,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_035.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_034.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
58746036,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_035.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_034.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
58746036,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_035.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_034.jpeg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
58746037,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Winnewanna_GROW_019.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Winnewanna_GROW_018.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
58746038,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_029.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_028.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
58746038,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_029.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_028.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
58746038,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_029.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_028.jpeg","T13","Third row age group [Dropdown]","[{'V / 5': 3}]"
58746038,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_029.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_VanAuken_GROW_028.jpeg","T19","Fourth row age group [Dropdown]","[{'VII / 7': 3}]"
58746041,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Dead2_GROW_20200218133112870_0035.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Deaad2_GROW_20200218133112870_0036.jpg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
58746041,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Dead2_GROW_20200218133112870_0035.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Deaad2_GROW_20200218133112870_0036.jpg","T7","Second row age group [Dropdown]","[{'I / 1': 3}]"
58746041,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Dead2_GROW_20200218133112870_0035.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Washtenaw_Deaad2_GROW_20200218133112870_0036.jpg","T13","Third row age group [Dropdown]","[{'II / 2': 2}]"
58746044,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_037.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_036.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
58746047,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_055.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_054.jpeg","T1","First row age group [Dropdown]","[{'IV / 4': 3}]"
58746047,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_055.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_054.jpeg","T7","Second row age group [Dropdown]","[{'V / 5': 3}]"
58746047,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_055.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_054.jpeg","T13","Third row age group [Dropdown]","[{'VI / 6': 3}]"
58746047,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_055.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_054.jpeg","T19","Fourth row age group [Dropdown]","[{'VII / 7': 3}]"
58746050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_007.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_006.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
58746050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_007.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_006.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
58746050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_007.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_006.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 3}]"
58746050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_007.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_006.jpeg","T19","Fourth row age group [Dropdown]","[{'IV / 4': 3}]"
58746054,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_002.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
58746054,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_002.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
58746054,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Scott_GROW_002.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
58746058,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_009.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_008.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
58746058,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_009.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_008.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
58746058,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_009.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_008.jpeg","T13","Third row age group [Dropdown]","[{'V / 5': 3}]"
58746058,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_009.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_008.jpeg","T19","Fourth row age group [Dropdown]","[{'VI / 6': 3}]"
58746059,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_015.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_014.jpeg","T1","First row age group [Dropdown]","[{'VI / 6': 3}]"
58746061,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_007.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_006.jpeg","T1","First row age group [Dropdown]","[{'VI / 6': 3}]"
58746062,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_017.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Rush_GROW_016.jpeg","T1","First row age group [Dropdown]","[{'VIII / 8': 3}]"
58746068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_North_GROW_023.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_North_GROW_022.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 2}]"
58746068,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_North_GROW_023.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_North_GROW_022.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 2}]"
58746069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Maple_GROW_065.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Maple_GROW_064.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
58746069,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Maple_GROW_065.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Maple_GROW_064.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
58746082,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Huzzy_GROW_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Huzzy_GROW_004.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
58746082,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Huzzy_GROW_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Huzzy_GROW_004.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
58746082,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Huzzy_GROW_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Huzzy_GROW_004.jpeg","T13","Third row age group [Dropdown]","[{'V / 5': 3}]"
58746082,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Huzzy_GROW_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_Huzzy_GROW_004.jpeg","T19","Fourth row age group [Dropdown]","[{'VI / 6': 3}]"
58746087,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_BigCedar_GROW_015.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/VanBuren_BigCedar_GROW_014.jpeg","T1","First row age group [Dropdown]","[{'IV / 4': 4}]"
58746100,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_025.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_024.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 2}]"
58746109,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Thompson_GROW_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Thompson_GROW_005.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 4}]"
58746109,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Thompson_GROW_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Thompson_GROW_005.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 4}]"
58746109,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Thompson_GROW_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Thompson_GROW_005.jpeg","T13","Third row age group [Dropdown]","[{'III / 3': 4}]"
58746110,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Caro_GROW_001.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Caro_GROW_0.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
58746110,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Caro_GROW_001.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Caro_GROW_0.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
58746110,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Caro_GROW_001.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Caro_GROW_0.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
58746110,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Caro_GROW_001.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Caro_GROW_0.jpeg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
58746110,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Caro_GROW_001.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Caro_GROW_0.jpeg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
58746112,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_002.jpeg","T1","First row age group [Dropdown]","[{'0 / 0': 3}]"
58746112,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_002.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
58746112,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Tuscola_Murphy_GROW_002.jpeg","T13","Third row age group [Dropdown]","[{'V / 5': 3}]"
58746113,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_011.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
58746113,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_011.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
58746113,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_011.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
58746113,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_011.jpeg","T19","Fourth row age group [Dropdown]","[{'V / 5': 3}]"
58746114,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_024.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_023.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
58746117,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_003.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
58746117,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_003.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
58746117,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_003.jpeg","T13","Third row age group [Dropdown]","[{'IV / 4': 3}]"
58746117,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_003.jpeg","T19","Fourth row age group [Dropdown]","[{'V / 5': 2, 'IV / 4': 1}]"
58746117,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Palmer_GROW_003.jpeg","T25","5th row age group [Dropdown]","[{'VI / 6': 3}]"
58746120,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_034.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_033.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 3}]"
58746121,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_032.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_031.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
58746121,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_032.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_031.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
58746122,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_001.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
58746122,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Long_GROW_001.jpeg","T7","Second row age group [Dropdown]","[{'II / 2': 3}]"
58746123,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_005.jpeg","T1","First row age group [Dropdown]","[{'I / 1': 3}]"
58746123,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_005.jpeg","T7","Second row age group [Dropdown]","[{'III / 3': 3}]"
58746124,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_024.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Leidy_GROW_023.jpeg","T1","First row age group [Dropdown]","[{'II / 2': 4}]"
58746125,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Fishers_GROW_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Fishers_GROW_015.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
58746125,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Fishers_GROW_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/StJoseph_Fishers_GROW_015.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
58746129,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Shiawassee_Hopkins_GROW_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Shiawassee_Hopkins_GROW_002.jpeg","T1","First row age group [Dropdown]","[{'III / 3': 3}]"
58746129,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Shiawassee_Hopkins_GROW_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Shiawassee_Hopkins_GROW_002.jpeg","T7","Second row age group [Dropdown]","[{'IV / 4': 3}]"
58746129,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Shiawassee_Hopkins_GROW_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Shiawassee_Hopkins_GROW_002.jpeg","T13","Third row age group [Dropdown]","[{'V / 5': 3}]"
