"subject_id","task","data.aligned_text","data.number_views","data.consensus_score","data.consensus_text"
58642458,"T10","[['Deep', 'Deep', 'Deep', 'Deep'], ['set', 'set', 'set', 'set'], ['off', 'off', 'off', 'off'], ['shore,', 'shore,', 'shore,', 'shore,'], ['south', 'South', 'south', 'south'], ['and', 'and', 'and', 'and'], ['1/8', '1/3', '1/8', '1/8'], ['distance', 'distance', 'distance', 'distance'], ['west', 'West', 'west', 'west'], ['of', 'of', 'of', 'of'], ['island', 'island.', 'island.', 'island'], ['Station', '', 'Station', 'Station'], ['2', '', '2', '2']]",4,3.46153846153846,"Deep set off shore, south and 1/8 distance west of island Station 2"
58642458,"T11","[['......?']]",1,1,"......?"
58642458,"T12","[['1', '1', '1', '1'], ['northern', 'Northern', 'northern', 'northern'], ['pike', 'pike', 'pike', 'pike'], ['preserved,', 'preserved,', 'preserved,', 'preserved,'], ['also', 'also', 'also', 'also'], ['1', '1', '1', '1'], ['perch', 'perch.', 'perch.', 'perch']]",4,3.57142857142857,"1 northern pike preserved, also 1 perch"
58642458,"T17","[['5:15', '5:15', '5:15'], ['p.m.', 'p.m.-..........?', 'pm']]",3,2,"5:15 p.m."
58642458,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58642458,"T19","[['1', '1', '1.5', '1'], ['1/2', '1/2', '', '1/2-4'], ['-', '-', '-', ''], ['4', '4', '4""', ''], ['in.', 'in.', '', 'in']]",4,2.4,"1 1/2 - 4 in."
58642459,"T5","[['125', '125', '72', '125'], ['feet', 'feet', 'F', 'feet']]",4,3,"125 feet"
58642459,"T8","[['72', '72', '72', '72'], ['F', 'F', 'F', 'F']]",4,4,"72 F"
58642459,"T9","[['4-5', '4-5', '4-5', '4-5'], ['ft', 'ft', 'ft', 'ft']]",4,4,"4-5 ft"
58642459,"T10","[['Off', 'Off', 'Off', 'Off'], ['south', 'south', 'South', 'south'], ['shore', 'shore', 'shore', 'shore'], ['near', 'near', 'near', 'near'], ['island,', 'island,', 'island,', 'island,'], ['east', 'east', 'East', 'east'], ['end', 'end', 'end.', 'end'], ['Station', 'Station', '', ''], ['3', '3', '', '']]",4,3.22222222222222,"Off south shore near island, east end Station 3"
58642459,"T12","[['All', 'All', 'All', 'All'], ['fish', 'fish', 'fish', 'fish'], ['discarded', 'discarded', 'discarded.', 'discarded']]",4,3.66666666666667,"All fish discarded"
58642459,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58642459,"T19","[['', '1', '1'], ['1.5-4', '1/2', '1/2-4'], ['', '-', ''], ['', '4', ''], ['in', 'in.', 'in']]",3,1.4,"1 1.5-4 - 4 in"
58642460,"T5","[[""125'"", ""125'"", ""125'"", ""125'""]]",4,4,"125'"
58642460,"T8","[['70', '70', '70', '70'], ['F', 'F', 'F', 'F']]",4,4,"70 F"
58642460,"T9","[[""3'-9'"", ""3'"", ""3'"", ""3'""], ['', '-', '-', '-'], ['', ""9'"", ""9'"", ""9'""]]",4,3,"3' - 9'"
58642460,"T10","[['east', 'east', 'east', 'east'], ['', 'end', 'end', 'end'], ['of', 'of', 'of', 'of'], ['island', 'island', 'island', 'island']]",4,3.75,"east end of island"
58642460,"T11","[['D-60-99', 'D-60-99', 'D-60-99', 'D-60-99']]",4,4,"D-60-99"
58642460,"T17","[['3', '3', '3', '3'], ['p.m.', 'pm', 'pm', 'pm'], ['-9', '-', '-9', '-'], ['', '9', '', '9'], ['a.m.', 'am', 'am', 'am']]",4,2.8,"3 pm -9 9 am"
58642460,"T18","[['1', '1', '1', '1'], ['nylon', 'nylon', 'nylon', 'nylon'], ['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"1 nylon gill net"
58642460,"T19","[['Exp', 'Exp', 'Exp', 'Exp']]",4,4,"Exp"
58642461,"T5","[['125', '125', '125', '125', '125', '125'], ['feet', 'feet', 'feet', 'feet', 'feet', 'feet']]",6,6,"125 feet"
58642461,"T7","[['-']]",1,1,"-"
58642461,"T8","[['72', '72', '72', '72', '72', '72'], ['F', 'F', 'F', 'F', 'F', '']]",6,5.5,"72 F"
58642461,"T9","[['4-5', '4-5', '4-5', '4-5', '4', '4-5ft'], ['', '', '', '', '-', ''], ['', '', '', '', '5', ''], ['ft', 'ft', 'ft', 'ft', 'ft', '']]",6,2.75,"4-5 - 5 ft"
58642461,"T10","[['Off', 'Off', 'Off', 'Off', 'Off', 'off'], ['North', 'North', 'North', 'North', 'North', 'north'], ['shore', 'shore', 'shore', 'shore', 'shore', 'shore'], ['east', 'east', 'east', 'east', 'east', 'east'], ['tip', 'tip', 'tip', 'tip', 'tip', 'tip'], ['of', 'of', 'of', 'of', 'of', 'of'], ['Island', 'Island.', 'Island.', 'Island', 'Island', 'island'], ['Station', 'Station', 'Station', '', 'Station', ''], ['4', '4', '4', '', '4', '']]",6,5,"Off North shore east tip of Island Station 4"
58642461,"T11","[['-']]",1,1,"-"
58642461,"T12","[['All', 'All', 'All', 'all', 'All', 'all'], ['fish', 'fish', 'fish', 'fish', 'fish', 'fish'], ['discarded', 'discarded', 'discarded', 'discarded', 'discarded', 'discarded']]",6,5.33333333333333,"All fish discarded"
58642461,"T17","[['5:45', '-'], ['p.m.', '']]",2,1,"5:45 p.m."
58642461,"T18","[['gill', 'gill', 'gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net', 'net', 'net']]",6,6,"gill net"
58642461,"T19","[['1.5-4', '1', '1.5-4', '1', '1', '1.5-4'], ['in', '1/2', 'in', '4in', '1/2', 'in'], ['', '-', '', '-', '-', ''], ['', '4', '', '', '4', ''], ['', 'in.', '', '', 'in.', '']]",6,2.6,"1.5-4 in - 4 in."
58642462,"T5","[['10', ""10'"", '10', '10'], ['feet', '', 'feet', 'feet']]",4,3,"10 feet"
58642462,"T7","[['200', '200', '200', '200'], ['x', 'x', 'x', 'x'], ['10-50', '10-50', '10-50', '10-50'], ['ft.', 'feet', 'ft.', 'ft.']]",4,3.75,"200 x 10-50 ft."
58642462,"T8","[['72F', '72', '72', '72'], ['', 'F', 'F', 'F']]",4,3,"72 F"
58642462,"T9","[['0-2', ""0-2'"", '0-2', '0-2'], ['ft', '', 'ft', 'ft']]",4,3,"0-2 ft"
58642462,"T10","[['North', 'North', 'North', 'North'], ['and', 'and', 'and', 'and'], ['West', 'West', 'West', 'West'], ['shore', 'shore', 'shore', 'shore'], ['', 'Station', 'Station', ''], ['', '6', '6', '']]",4,3.33333333333333,"North and West shore Station 6"
58642462,"T12","[['About', 'About', 'About', 'About'], ['100', '100', '100', '100'], ['black-nosed', 'black-nosed', 'black-nosed', 'black-nosed'], ['minnows,', 'minnows,', 'minnows,', 'minnows,'], ['25', '25', '25', '25'], ['golden', 'golden', 'golden', 'golden'], ['shiners,', 'shiners,', 'shiners,', 'shiners,'], ['and', 'and', 'and', 'and'], ['5', '5', '5', '5'], ['spot-tail', 'spot-tail', 'spot-tail', 'spot-tail'], ['minnows', 'minnows', 'minnows', 'minnows'], ['discarded', 'discarded', 'discarded.', 'discarded.']]",4,3.83333333333333,"About 100 black-nosed minnows, 25 golden shiners, and 5 spot-tail minnows discarded"
58642462,"T17","[['10-11:30', '10:00', '10-11:30', '10-11:30'], ['pm', '-', 'p.m.', 'p.m.'], ['', '11:30', '', ''], ['', 'am', '', '']]",4,1.75,"10-11:30 p.m. 11:30 am"
58642462,"T18","[['seine', 'seine', 'seine', 'seine']]",4,4,"seine"
58642462,"T19","[['', 'common', '', ''], ['c.s.', 'sense', 'c.s.', 'c.s.']]",4,2,"common c.s."
58642463,"T5","[[""125'"", '125', ""125'"", ""125'""], ['', ""'"", '', '']]",4,2,"125' '"
58642463,"T8","[['72', '72', '72', '72'], ['F', '', '', '']]",4,2.5,"72 F"
58642463,"T9","[[""4-7'"", '4', '4', '4'], ['', '-', '-', '-'], ['', '7', '7', '7'], ['', 'Ft.', 'Ft.', '~Ft.']]",4,2.75,"4 - 7 Ft."
58642463,"T10","[['East', 'East', 'East', 'East'], ['shore', 'shore', 'shore', 'shore'], ['into', 'into', 'into', 'into'], ['lake', 'lake', 'lake', 'lake'], ['near', 'near', 'near', 'near'], ['south', 'south', 'south', 'south'], ['end', 'end.', 'end.', 'end']]",4,3.71428571428571,"East shore into lake near south end"
58642463,"T11","[['1', '1', '1', '1']]",4,4,"1"
58642463,"T12","[['Lake', 'Lake', 'Lake', 'Lake'], ['a', 'a', 'a', 'a'], ['bog', 'bog', 'bog', 'bog'], ['type', 'type', 'type', 'type'], ['but', 'but', 'but', 'but'], ['water', 'water', 'water', 'water'], ['', 'extra', 'extra', 'extra'], ['clear.', 'clear.', 'clear.', 'clear.'], ['Entire', 'Entire', 'Entire', 'Entire'], ['shore', 'shore', 'shore', 'shore'], ['encroaching.', 'encroaching.', 'encroaching.', 'encroaching.'], ['Pitcher', 'Pitcher', 'Pitcher', 'Pitcher'], ['plan,', 'plant,', 'plant,', 'plant,'], ['sphagnum', 'sphagnum', 'sphagnum', 'sphagnum'], ['moss,', 'moss,', 'moss,', 'moss,'], ['vaccinium.', 'vaccinium.', 'Vaccinium.', 'vaccinium.']]",4,3.8125,"Lake a bog type but water extra clear. Entire shore encroaching. Pitcher plant, sphagnum moss, vaccinium."
58642463,"T17","[['11:15', '11:15', '11:15', '11:15'], ['am', 'A.M.', 'A.M.', 'A.M.']]",4,3.5,"11:15 A.M."
58642463,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58642463,"T19","[['experimental', 'experimental', 'experimental', 'experimental']]",4,4,"experimental"
58642464,"T5","[['10ft', '10', ""10'"", '10'], ['', 'feet', '', 'feet']]",4,2,"10 feet"
58642464,"T7","[['', '250', '250', '250'], ['', 'x', 'x', 'x'], ['250x10-20ft', '10-20', ""10-20'"", '10-20'], ['', 'ft.', '', 'ft.']]",4,2.5,"250 x 10-20 ft."
58642464,"T8","[['73', '73', '73', '73'], ['F', 'F', 'F', 'F']]",4,4,"73 F"
58642464,"T9","[['0-3ft', '0-3', ""0-3'"", '0-3'], ['', 'ft', '', 'ft']]",4,2,"0-3 ft"
58642464,"T10","[['wesr', 'West', 'West', 'West'], ['end', 'end', 'end', 'end'], ['island', 'Island', 'Island', 'Island'], ['', 'Station', '', 'Station'], ['', '5', '', '5']]",4,2.8,"West end Island Station 5"
58642464,"T11","[['???', 'Section'], ['', 'cut'], ['', 'off'], ['', 'from'], ['', 'scan']]",2,1,"??? cut off from scan"
58642464,"T12","[['', 'About', 'About', 'About'], ['100', '100', '100', '100'], ['Cyprinidae', 'Cyprinidae', 'Cyprinidae', 'Cyprinidae'], ['', 'discarded', 'discarded', 'discarded']]",4,3.5,"About 100 Cyprinidae discarded"
58642464,"T17","[['????', 'Section'], ['', 'cut'], ['', 'off'], ['', 'from'], ['', 'scan']]",2,1,"???? cut off from scan"
58642464,"T18","[['seine', 'seine', 'seine', 'seine']]",4,4,"seine"
58642464,"T19","[['c.s.', 'c.s.', 'c.s.', 'c.s.']]",4,4,"c.s."
58642465,"T5","[[""125'"", '125', ""125'"", ""125'""], ['', 'feet', '', '']]",4,2,"125' feet"
58642465,"T8","[['72', '72', '72', '72'], ['', '', 'F', 'F']]",4,3,"72 F"
58642465,"T9","[['4-5', '4', ""4-5'"", '4'], ['', '-', '', '-'], ['', '5', '', '5'], ['ft', 'ft', '', 'ft']]",4,2.25,"4 - 5 ft"
58642465,"T10","[['West', 'West', 'West', 'West'], ['shore', 'shore', 'shore', 'shore'], ['of', 'of', 'of', 'of'], ['lake', 'lake', 'lake', 'lake'], ['about', 'about', 'about', 'about'], ['half', 'half', 'half', 'halfway'], ['way', 'way', 'way', ''], ['between', 'between', 'between', 'between'], ['ends.', 'ends.', 'ends.', 'ends.'], ['Net', 'Net', 'Net', 'Net'], ['set', 'set', 'set', 'set'], ['perpendicular', 'perpendicular', 'perpendicular', 'perpendicular'], ['to', 'to', 'to', 'to'], ['shore.', 'shore.', 'shore.', 'shore.']]",4,3.85714285714286,"West shore of lake about half way between ends. Net set perpendicular to shore."
58642465,"T11","[['3', '3', '3', '3']]",4,4,"3"
58642465,"T12","[['Net', 'Net', 'Net', 'Net'], ['set', 'set', 'set', 'set'], ['out', 'out', 'out', 'out'], ['from', 'from', 'from', 'from'], ['small', 'small', 'small', 'small'], ['bay', 'bay', 'bay', 'bay'], ['between', 'between', 'between', 'between'], ['encroaching', 'encroaching', 'encroaching', 'encroaching'], ['banks.', 'banks.', 'banks.', 'banks.']]",4,4,"Net set out from small bay between encroaching banks."
58642465,"T17","[['11:45', '11:45', '11:45', '11:45'], ['A.M.', 'A.M.', 'am', 'A.M.']]",4,3.5,"11:45 A.M."
58642465,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58642465,"T19","[['1', '1', '1', '1'], ['1/4""', '1/4', '1/4""', '1/4""'], ['', 'inch', '', ''], ['bar', 'bar', 'bar', 'bar']]",4,3,"1 1/4"" inch bar"
58642466,"T5","[['125', ""125'"", ""125'"", ""125'"", ""125'"", ""125'"", ""125'""], ['feet', '', '', '', '', '', '']]",7,3.5,"125' feet"
58642466,"T8","[['72', '72', '72', '72', '72', '72', '72'], ['', 'F', '', '', 'F', '', '']]",7,4.5,"72 F"
58642466,"T9","[['4', ""4-8'"", '4', '4', '4', '4-8', '4-8'], ['-', '', '-', '-', '-', '', ''], ['8', '', '8', '8', '8', '', ''], ['ft', '', 'ft', 'ft', 'ft', 'ft', 'feet']]",7,4.25,"4 - 8 ft"
58642466,"T10","[['South', 'South', 'South', 'South', 'South', 'South', 'South'], ['end', 'end', 'end', 'end', 'end', 'end', 'end'], ['of', 'of', 'of', 'of', 'of', 'of', 'of'], ['', '', '', '', '', 'the', ''], ['lake', 'lake', 'lake', 'lake', 'lake', 'lake', 'lake-set'], ['-', '-', '-', '-', '-', '-', ''], ['set', 'set', 'set', 'set', 'set', 'set', ''], ['out', 'out', 'out', 'out', 'out', 'out', 'out'], ['from', 'from', 'from', 'from', 'from', 'from', 'from'], ['shore.', 'shore.', 'shore', 'shore.', 'shore.', 'shore.', 'shore']]",7,5.9,"South end of the lake - set out from shore."
58642466,"T11","[['2', '2', '2', '2', '2', '2', '2']]",7,7,"2"
58642466,"T12","[['Net', 'Net', 'Net', 'Net', 'Net', 'net', 'Net'], ['set', 'set', 'set', 'set', 'set', 'set', 'set'], ['near', 'near', 'near', 'near', 'near', 'near', 'near'], ['outlet,', 'outlet,', 'outlet,', 'outlet,', 'outlet,', 'outlet,', 'outlet,'], ['a', 'a', 'a', 'a', 'a', 'a', 'a'], ['small,', 'small,', 'small,', 'small,', 'small,', 'small,', 'small,'], ['slow', 'slow', 'slow', 'slow', 'slow', 'slow', 'slow'], ['moving', 'moving', 'moving', 'moving', 'moving', 'moving', 'moving'], ['stream.', 'stream.', 'stream.', 'stream.', 'stream.', 'stream.', 'stream.'], ['Very', 'Very', 'Very', 'Very', 'Very', 'Very', 'Very'], ['little', 'little', 'little', 'little', 'little', 'little', 'little'], ['flow,', 'flow,', 'flow,', 'flow,', 'flow,', 'slow,', 'flow,'], ['1-2', '1/2', '1', '1', '1', '1-2', '1-2cu'], ['', '', '-', '-', '-', '', ''], ['', '', '2', '2', '2', '', ''], ['cu.', 'cubic', 'cu.', 'cu.', 'cu.', 'cu.', ''], ['Ft.', 'feet', 'Ft.', 'Ft.', 'Ft,', 'Ft.', 'ft'], ['per', 'per', 'per', 'per', 'per', 'per', 'per'], ['second.', 'second.', 'second.', 'second.', 'second', 'second', 'second.'], ['No', 'No', 'No', 'No', 'No', 'no', 'No'], ['fish', 'fish', 'fish', 'fish', 'fish', 'fish', 'fish'], ['taken', 'taken', 'taken', 'taken', 'taken', 'taken', 'taken'], ['in', 'in', 'in', 'in', 'in', 'in', 'in'], ['this', 'this', 'this', 'this', 'this', 'this', 'this'], ['net.', 'net.', 'net.', 'net.', 'net', 'net.', 'net.']]",7,6.08,"Net set near outlet, a small, slow moving stream. Very little flow, 1 - 2 cu. Ft. per second. No fish taken in this net."
58642466,"T17","[['11:30', '11:30', '11:30', '11:30', '11:30', '11:30', '11:30'], ['A.M.', 'am', 'A.M.', 'A.M.', 'A.M.', 'A.M', 'A.M.']]",7,6,"11:30 A.M."
58642466,"T18","[['gill', 'gill', 'gill', 'gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net', 'net', 'net', 'net']]",7,7,"gill net"
58642466,"T19","[['experimental', 'experimental', 'experimental', 'experimental', 'experimental', 'experimental', 'experimental']]",7,7,"experimental"
58642467,"T5","[[""125'"", ""125'."", '125', ""125'"", ""125'""], ['', '', 'feet', '', '']]",5,2,"125' feet"
58642467,"T8","[['72', '72', '72', '72', '72'], ['F', '', '', '', 'F']]",5,3.5,"72 F"
58642467,"T9","[['6', '6', '6', '6', ""6'""], ['ft', 'Ft.', 'Ft.', 'Ft.', '']]",5,3.5,"6 Ft."
58642467,"T10","[['Perpendicular', 'Perpendicular', 'Perpendicular', 'Perpendicular', 'Perpendicular'], ['to', 'to', 'to', 'to', 'to'], ['northwest', 'Northwest', 'northwest', 'northwest', 'northwest'], ['shore', 'shore.', 'shore.', 'shore.', 'shore']]",5,4.25,"Perpendicular to northwest shore."
58642467,"T11","[['5', '5.', '5', '5', '5']]",5,4,"5"
58642467,"T17","[['12:20', '12:20', '12:20', '12:20', '12:20'], ['P.M', 'P.M.', 'P.M.', 'P.M.', 'pm']]",5,4,"12:20 P.M."
58642467,"T18","[['gill', 'gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net', 'net']]",5,5,"gill net"
58642467,"T19","[['experimental', 'experimental', 'experimental', 'experimental', 'experimental']]",5,5,"experimental"
58642468,"T5","[['125', '125', '125', ""125'"", '125', '125'], ['feet', 'feet', 'feet', '', 'feet', 'feet']]",6,5,"125 feet"
58642468,"T7","[['Immediate'], ['SHORE'], ['wooded,brushy']]",1,1,"Immediate SHORE wooded,brushy"
58642468,"T8","[['66', '66', '66', '66', '66', '66'], ['F', 'F', 'F', 'F', 'F', 'F']]",6,6,"66 F"
58642468,"T9","[['0-3', '0-3', '0-3', ""0-3'"", '0-3', '0-3'], ['F.', 'feet', 'feet', '', 'feet', 'feet']]",6,4.5,"0-3 feet"
58642468,"T10","[['Near', 'Near', 'Near', 'Near', 'Near', 'Near'], ['S.', 'S.', 'S.', 'S', 'S.', 'S.'], ['end', 'end', 'end', 'end', 'end', 'end'], ['of', 'of', 'of', 'of', 'of', 'of'], ['lake', 'lake', 'lake', 'lake', 'lake', 'lake']]",6,5.8,"Near S. end of lake"
58642468,"T11","[['1', '1'], ['(?)', '(2)']]",2,1.5,"1 (?)"
58642468,"T17","[['10', '10', '10', '10:00', '10', '10'], ['am-10', 'a.m.-10', 'a.m.', '', 'a.m.-10', 'a.m.'], ['am', '', '', 'am', '', ''], ['', '', '-', '-', '', '-'], ['', '', '10', '10:00', '', '10'], ['', 'a.m.', 'a.m.', 'am', 'a.m.', 'a.m.']]",6,3,"10 a.m.-10 am - 10 a.m."
58642468,"T18","[['exp.', 'exp.', 'exp.', 'experimental', 'exp.', 'exp.'], ['gill', 'gill', 'gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net', 'net', 'net']]",6,5.66666666666667,"exp. gill net"
58642468,"T19","[['graded', 'graded', 'graded', 'graded', 'graded', 'graded']]",6,6,"graded"
58642469,"T5","[[""125'"", ""125'"", ""125'"", '125'], ['', '', '', 'feet']]",4,2,"125' feet"
58642469,"T8","[['72', '72', '72', '72']]",4,4,"72"
58642469,"T9","[['4-7', '4-7', '4-7', '4-'], ['', '', '', '7'], ['ft', 'ft', 'ft', 'ft']]",4,2.66666666666667,"4-7 7 ft"
58642469,"T10","[['East', 'East', 'East', 'East'], ['shore,', 'shore,', 'shore,', 'shore,'], ['halfway', 'half', 'half', 'half'], ['', 'way', 'way', 'way'], ['between', 'between', 'between', 'between'], ['ends', 'ends', 'ends', 'ends'], ['of', 'of', 'of', 'of'], ['Lake,', 'lake,', 'lake,', 'lake,'], ['perpendicular', 'perpendicular', 'perpendicular', 'perpendicular'], ['to', 'to', 'to', 'to'], ['shore', 'shore.', 'shore.', 'shore']]",4,3.54545454545455,"East shore, half way between ends of lake, perpendicular to shore"
58642469,"T11","[['4', '4', '4', '4']]",4,4,"4"
58642469,"T12","[['East', 'East', 'East', 'East'], ['side', 'side', 'side', 'side'], ['of', 'of', 'of', 'of'], ['lake', 'lake', 'lake', 'lake'], ['had', 'had', 'had', 'had'], ['narrow', 'narrow', 'narrow', 'narrow'], ['encroaching', 'encroaching', 'encroaching', 'encroaching'], ['shore', 'shore', 'shore', 'shore'], ['with', 'with', 'with', 'with'], ['huckleberries.', 'huckleberries.', 'huckleberries.', 'huckleberries.'], ['Steep', 'Steep', 'Steep', 'Steep'], ['hardwood', 'hardwood', 'hardwood', 'hardwood'], ['slope', 'slop', 'slope', 'slope'], ['be', 'behind', 'be', 'be'], ['this', 'this.', 'this.', 'this']]",4,3.73333333333333,"East side of lake had narrow encroaching shore with huckleberries. Steep hardwood slope be this"
58642469,"T17","[['12:05', '12:05', '12:05P.M.', '12:05'], ['PM', 'P.M.', '', 'PM']]",4,2.5,"12:05 PM"
58642469,"T18","[['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,4,"gill net"
58642469,"T19","[['0.75""', '3/4""', '3/4""', '3/4""'], ['bar', 'bar', 'bar', 'bar']]",4,3.5,"3/4"" bar"
58642470,"T9","[[""4-6'"", '4-6ft', ""4-6'"", '4'], ['', '', '', '-'], ['', '', '', '6'], ['', '', '', 'ft']]",4,1.25,"4-6' - 6 ft"
58642470,"T10","[['Midway', 'Midway', 'Midway', 'Midway'], ['up', 'up', 'up', 'up'], ['the', 'the', 'the', 'the'], ['pond', 'pond', 'pond', 'pond'], ['from', 'from', 'from', 'from'], ['the', 'the', 'the', 'the'], ['north', 'north', 'north', 'north'], ['shore', 'shore', 'shore', 'shore'], ['to', 'to', 'to', 'to'], ['the', 'the', 'the', 'the'], ['center', 'center', 'center', 'center'], ['of', 'of', 'of', 'of'], ['the', 'the', 'the', 'the'], ['pond', 'pond.', 'pond.', 'pond.']]",4,3.92857142857143,"Midway up the pond from the north shore to the center of the pond."
58642470,"T12","[['To', 'To'], ['determine', 'determine'], ['if', 'if'], ['any', 'any'], ['trout', 'trout'], ['remain', 'remain'], ['in', 'in'], ['pod', 'pond'], ['and', 'and'], ['id', 'if'], ['competing', 'competing'], ['species', 'species'], ['were', 'were'], ['present.', 'present']]",2,1.78571428571429,"To determine if any trout remain in pod and id competing species were present."
58642470,"T18","[['', '', '1', '1'], ['', 'experimental', 'experimental', 'experimental'], ['gill', 'gill', 'gill', 'gill'], ['net', 'net', 'net', 'net']]",4,3.25,"1 experimental gill net"
58642471,"T5","[['25', '25', '25', '25'], ['ft.;', 'ft.;', 'ft.', 'ft'], ['', '', ';', '.;'], ['6', '6', '', '6'], ['ft.', 'ft.', '6ft', 'ft.']]",4,2.6,"25 ft.; ; 6 ft."
58642471,"T7","[['4000', '4000', '4000', '4000'], ['square', 'square', 'square', 'square'], ['feet', 'feet', 'feet', 'feet']]",4,4,"4000 square feet"
58642471,"T8","[['69', '69', '69', '69'], ['F', 'F', 'F', 'F']]",4,4,"69 F"
58642471,"T9","[['0-3', '0-3', '0', '0-3'], ['', '', '-', ''], ['', '', '3', ''], ['feet', 'feet', 'feet', 'feet']]",4,2.25,"0-3 - 3 feet"
58642471,"T10","[['Near', 'Near', 'Near', 'Near'], ['inlet', 'inlet', 'inlet', 'inlet'], ['and', 'and', 'and', 'and'], ['near', 'near', 'near', 'near'], ['beaver', 'beaver', 'beaver', 'beaver'], ['dam', 'dam', 'dam', 'dam'], ['at', 'at', 'at', 'at'], ['outlet', 'outlet', 'outlet', 'outlet'], ['end', 'end', 'end', 'end'], ['of', 'of', 'of', 'of'], ['lake', 'lake', 'lake', 'lake']]",4,4,"Near inlet and near beaver dam at outlet end of lake"
58642471,"T11","[['Fish', 'Fish', 'Fish', 'Fish'], ['Sample', 'Sample', 'Sample', 'sample'], ['#2', '#2', '#2', '#2']]",4,3.66666666666667,"Fish Sample #2"
58642471,"T12","[['Red', 'Red', 'Red', 'Red'], ['bellied', 'bellied', 'belied', 'bellied'], ['dace', 'dace', 'dace', 'dace'], ['do', 'do', 'do', 'do'], ['not', 'not', 'not', 'not'], ['seem', 'seem', 'seem', 'seem'], ['as', 'as', 'as', 'as'], ['abundant', 'abundant', 'abundant', 'abundant'], ['as', 'as', 'as', 'as'], ['in', 'in', 'in', 'in'], [""'41."", ""'41."", ""'41."", '‘41.'], ['Temperature', 'Temperature', 'Temperature', 'Temperature'], ['of', 'of', 'of', 'of'], ['inlet,', 'inlet,', 'inlet,', 'inlet,'], [""200'"", ""200'"", ""200'"", '200’'], ['upstream', 'upstream', 'upstream', 'upstream'], ['was', 'was', 'was', 'was'], ['58', '58', '68', '58'], ['degrees.', 'degrees.', 'degrees.', 'degrees.'], ['Some', 'Some', 'Some', 'Some'], ['trout', 'trout', 'trout', 'trout'], ['were', 'were', 'were', 'were'], ['seen', 'seen', 'seen', 'seen'], ['there;', 'there;', 'there;', 'there;'], ['barely', 'barely', 'barely', 'barely'], ['perceptible', 'perceptible', 'perceptible', 'perceptible'], ['flow;', 'flow;', 'flow;', 'flow;'], ['dries', 'dries', 'dries', 'dries'], ['up', 'up', 'up', 'up'], ['about', 'about', 'about', 'about'], ['500-800', '500-800', '500-800', '500-600'], ['feet', 'feet', 'feet', 'feet'], ['upstream.', 'upstream.', 'upstream.', 'upstream.'], ['Some', 'Some', 'Some', 'Some'], ['deep', 'deep', 'deep', 'deep'], ['holes,', 'holes,', 'homes,', 'holes,'], ['up', 'up', 'up', 'up'], ['to', 'to', 'to', 'to'], [""3'."", ""3'."", ""3'."", '3’.'], ['Many', 'Many', 'Many', 'Many'], ['signs', 'signs', 'signs', 'signs'], ['of', 'of', 'of', 'of'], ['a', 'a', 'a', 'a'], ['torrential', 'torrential', 'torrential', 'torrential'], ['flow', 'flow', 'flow', 'flow'], ['in', 'in', 'in', 'in'], ['spring.', 'spring.', 'spring.', 'spring.']]",4,3.85106382978723,"Red bellied dace do not seem as abundant as in '41. Temperature of inlet, 200' upstream was 58 degrees. Some trout were seen there; barely perceptible flow; dries up about 500-800 feet upstream. Some deep holes, up to 3'. Many signs of a torrential flow in spring."
