subject_id,workflow_id,task,reducer,data.aggregation_version,no_data, yellow_perch, largemouth_bass, bluntnose_minnow, iowa_darter, blacknose_shiner, golden_shiner, white_sucker, bullhead_not_specified,yes_data, none_listed, northern_pike, brook_trout, rock_bass, smallmouth_bass, bluegill, walleye, banded_killifish, common_carp, pumpkinseed, johnny_darter, common_shiner, blackchin_shiner, brown_trout, blacknose_minnow, cisco_herring_whitefish, black_crappie, lake_chubsucker, brown_bullhead, black_bullhead, rainbow_trout, brook_silverside, mimic_shiner, yellow_bullhead, bowfin_dogfish, longnose_gar, spotted_gar, grass_pickerel
58643163,17911,T25,question_reducer,3.4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643164,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643164,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643164,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643164,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643164,17911,T25,question_reducer,3.4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643166,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643166,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643166,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643166,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643166,17911,T25,question_reducer,3.4.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643168,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643168,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643168,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643168,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643168,17911,T25,question_reducer,3.4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643169,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643169,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643169,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643169,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643169,17911,T25,question_reducer,3.4.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643170,17911,T12,question_reducer,3.4.5,,1,1,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,
58643170,17911,T15,question_reducer,3.4.5,,,,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
58643170,17911,T18,question_reducer,3.4.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643170,17911,T21,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643170,17911,T25,question_reducer,3.4.5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643171,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643171,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643171,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643171,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643171,17911,T25,question_reducer,3.4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643172,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643172,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643172,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643172,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643172,17911,T25,question_reducer,3.4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643173,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643173,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643173,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643173,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643173,17911,T25,question_reducer,3.4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643174,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643174,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643174,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643174,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58643174,17911,T25,question_reducer,3.4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687243,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,1,,4,1,4,1,,,4,,,,,,,4,,,,,,,,,,,
58687243,17911,T15,question_reducer,3.4.5,,,,4,4,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,
58687243,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
58687243,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687243,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687244,17911,T12,question_reducer,3.4.5,,3,3,,,,,,,,,,,3,3,,3,,,,,,,,,,,,,,,,,,,,,
58687244,17911,T15,question_reducer,3.4.5,,,,3,3,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
58687244,17911,T18,question_reducer,3.4.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,
58687244,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687244,17911,T25,question_reducer,3.4.5,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687245,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,3,,4,4,4,4,,,4,,,,,,4,,,,,,,,,,,,
58687245,17911,T15,question_reducer,3.4.5,,,,4,4,4,4,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,
58687245,17911,T18,question_reducer,3.4.5,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,
58687245,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687245,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687246,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687246,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687246,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687246,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687246,17911,T25,question_reducer,3.4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687247,17911,T12,question_reducer,3.4.5,,3,4,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
58687247,17911,T15,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687247,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687247,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687247,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687248,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,4,4,4,4,,,4,,,,,,4,,,,,,,,,,,,
58687248,17911,T15,question_reducer,3.4.5,,,,4,4,4,4,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,
58687248,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,
58687248,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687248,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687249,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,4,4,4,4,,,2,,,,,,,2,,,,,,,,,,,
58687249,17911,T15,question_reducer,3.4.5,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687249,17911,T18,question_reducer,3.4.5,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687249,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687249,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687250,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,4,4,,4,,,4,,,,,,,,,,,,,,,,,,
58687250,17911,T15,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687250,17911,T18,question_reducer,3.4.5,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687250,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687250,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687251,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,4,4,4,4,,,4,,,,,,,,,,,,,,,,,,
58687251,17911,T15,question_reducer,3.4.5,,,,4,4,,4,,,,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,
58687251,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
58687251,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687251,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687252,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,,,,,,,
58687252,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687252,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687252,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687252,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687253,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,4,4,4,4,,,,,,,,,,,,,,,,4,,,,,,,
58687253,17911,T15,question_reducer,3.4.5,,,,3,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,1,,,,,,
58687253,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687253,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687253,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687254,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,,,,,,,
58687254,17911,T15,question_reducer,3.4.5,,,,3,4,3,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,
58687254,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687254,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687254,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687255,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,4,,4,4,,4,,,4,,,,,,,4,,,,,,,,,,,
58687255,17911,T15,question_reducer,3.4.5,,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687255,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,
58687255,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687255,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687256,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687256,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687256,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687256,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687256,17911,T25,question_reducer,3.4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687257,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,
58687257,17911,T15,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687257,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687257,17911,T21,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687257,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687258,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,4,,4,,,,4,,,,,,,4,,,,,,,,,,,
58687258,17911,T15,question_reducer,3.4.5,,,,4,4,,4,,,,,,,,,,,3,,,,4,4,,,,,,,,,1,4,,,,,
58687258,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,,,,,4,,,,
58687258,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,4,4,,
58687258,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687259,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,4,4,4,,,4,,,,,,,,,,,,,,,,,,
58687259,17911,T15,question_reducer,3.4.5,,,,4,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,
58687259,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687259,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687259,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687260,17911,T12,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687260,17911,T15,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687260,17911,T18,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687260,17911,T21,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687260,17911,T25,question_reducer,3.4.5,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687261,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,4,,4,4,,,,,,,,,,,,,,,,,,,,,,,
58687261,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
58687261,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687261,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687261,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687262,17911,T12,question_reducer,3.4.5,,,,,,,,,,,,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,
58687262,17911,T15,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,
58687262,17911,T18,question_reducer,3.4.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687262,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687262,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687263,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,4,,4,,,,4,,,,,,,4,,,,,,,,,,,
58687263,17911,T15,question_reducer,3.4.5,,,,3,4,1,4,,,,,,,,,,,4,,,,4,4,,,,,,,,,2,4,,,,,
58687263,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,,,,,4,,,,
58687263,17911,T21,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,4,4,,
58687263,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687264,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,
58687264,17911,T15,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687264,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687264,17911,T21,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,3,,,
58687264,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687265,17911,T12,question_reducer,3.4.5,,3,3,,,,,,,,,3,,3,3,3,,,,3,,,,,,,,,,,,,,,,,,
58687265,17911,T15,question_reducer,3.4.5,,,,3,3,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,
58687265,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,
58687265,17911,T21,question_reducer,3.4.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687265,17911,T25,question_reducer,3.4.5,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687266,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,4,4,,,,,4,,,,,,,,,,,,,,,,,,
58687266,17911,T15,question_reducer,3.4.5,,,,4,4,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,
58687266,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,,,,,3,,,,
58687266,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687266,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687267,17911,T12,question_reducer,3.4.5,,1,4,,,,,,,,,4,,,1,1,,,,,,,,,,,,,,,,,,,,,,
58687267,17911,T15,question_reducer,3.4.5,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687267,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687267,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687267,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687268,17911,T12,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687268,17911,T15,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687268,17911,T18,question_reducer,3.4.5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687268,17911,T21,question_reducer,3.4.5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687268,17911,T25,question_reducer,3.4.5,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687269,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,
58687269,17911,T15,question_reducer,3.4.5,,,,4,4,4,,,,,,,,,,,,4,,,,,4,,,,,,,,,,,,,,,
58687269,17911,T18,question_reducer,3.4.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
58687269,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687269,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687270,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,3,,4,,,,4,,,,4,,4,4,,,,,,,,,,,
58687270,17911,T15,question_reducer,3.4.5,,,,4,4,4,,,,,,,,,,,,4,,,,4,,,,,,,,,,2,4,,,,,
58687270,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
58687270,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687270,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687271,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
58687271,17911,T15,question_reducer,3.4.5,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687271,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687271,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687271,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687272,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,
58687272,17911,T15,question_reducer,3.4.5,,,,,4,4,,,,,,,,,,,,4,,,4,,,,,,,,,,,,,,,,,
58687272,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
58687272,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687272,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687273,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,
58687273,17911,T15,question_reducer,3.4.5,,,,,4,4,,,,,,,,,,,,4,,,4,,,,,,,,,,,,,,,,,
58687273,17911,T18,question_reducer,3.4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
58687273,17911,T21,question_reducer,3.4.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687273,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687274,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
58687274,17911,T15,question_reducer,3.4.5,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687274,17911,T18,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687274,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687274,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687275,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
58687275,17911,T15,question_reducer,3.4.5,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
58687275,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687275,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687275,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687276,17911,T12,question_reducer,3.4.5,,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
58687276,17911,T15,question_reducer,3.4.5,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
58687276,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687276,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687276,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687277,17911,T12,question_reducer,3.4.5,,4,4,,,,,,,,,4,,3,4,4,,,,4,,,,,,,,,,,,,,,,,,
58687277,17911,T15,question_reducer,3.4.5,,,,3,,,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,
58687277,17911,T18,question_reducer,3.4.5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687277,17911,T21,question_reducer,3.4.5,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
58687277,17911,T25,question_reducer,3.4.5,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
