subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text
58746214,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Lost_GROW_011.jpeg,20393,T26,5th row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58746214,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Lost_GROW_011.jpeg,20393,T27,5th row Length Range [Text],"[['17.3', '17.3', '17.3']]",3.0,3.0,17.3
58746214,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Lost_GROW_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Lost_GROW_011.jpeg,20393,T28,5th row Mean Length [Text],"[['17.3', '17.3', '17.3']]",3.0,3.0,17.3
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T2,First row Number of Fish [Text],"[['5', '5', '5']]",3.0,3.0,5
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T3,First row Length Range [Text],"[['5.6-6.4', '5.6-6.4', '5.6-6.4']]",3.0,3.0,5.6-6.4
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T4,First row Mean Length [Text],"[['6.0', '6.0', '6.0']]",3.0,3.0,6.0
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T9,Second row Length Range [Text],"[['9.0-9.2', '9.0-9.2', '9.0-9.2']]",3.0,3.0,9.0-9.2
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T10,Second row Mean Length [Text],"[['9.1', '9.1', '9.1']]",3.0,3.0,9.1
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T14,Third row Number of Fish [Text],"[['1', '7', '7']]",3.0,2.0,7
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T15,Third row Length Range [Text],"[['15.4', '10.0-11.9', '10.0-11.9']]",3.0,2.0,10.0-11.9
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T16,Third row Mean Length [Text],"[['15.4', '10.9', '10.9']]",3.0,2.0,10.9
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T20,Fourth row Number of Fish [Text],"[['1', '1']]",2.0,2.0,1
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T21,Fourth row Length Range [Text],"[['15.4', '15.4']]",2.0,2.0,15.4
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T22,Fourth row Mean Length [Text],"[['15.4', '15.4']]",2.0,2.0,15.4
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T26,5th row Number of Fish [Text],"[['1', '1']]",2.0,2.0,1
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T27,5th row Length Range [Text],"[['16.2', '16.2']]",2.0,2.0,16.2
58746226,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_015.jpeg,20393,T28,5th row Mean Length [Text],"[['16.2', '16.2']]",2.0,2.0,16.2
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T2,First row Number of Fish [Text],"[['6', '6', '6']]",3.0,3.0,6
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T3,First row Length Range [Text],"[['6.8-8.6', '6.8-8.6', '6.8-8.6']]",3.0,3.0,6.8-8.6
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T4,First row Mean Length [Text],"[['7.9', '7.9', '7.9']]",3.0,3.0,7.9
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T8,Second row Number of Fish [Text],"[['9', '9', '9']]",3.0,3.0,9
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T9,Second row Length Range [Text],"[['9.0-11.1', '9.0-11.1', '9.0-11.1']]",3.0,3.0,9.0-11.1
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T10,Second row Mean Length [Text],"[['10.1', '10.1', '10.1']]",3.0,3.0,10.1
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T14,Third row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T15,Third row Length Range [Text],"[['12.0-12.2', '12.0-12.2', '12.0-12.2']]",3.0,3.0,12.0-12.2
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T16,Third row Mean Length [Text],"[['12.1', '12.1', '12.1']]",3.0,3.0,12.1
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T20,Fourth row Number of Fish [Text],"[['4', '4', '4']]",3.0,3.0,4
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T21,Fourth row Length Range [Text],"[['14.0-15.0', '14.0-15.0', '14.0-15.0']]",3.0,3.0,14.0-15.0
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T22,Fourth row Mean Length [Text],"[['14.5', '14.5', '14.5']]",3.0,3.0,14.5
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T26,5th row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T27,5th row Length Range [Text],"[['17.2', '17.2', '17.2']]",3.0,3.0,17.2
58746231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_King_GROW_013.jpeg,20393,T28,5th row Mean Length [Text],"[['17.2', '17.2', '17.2']]",3.0,3.0,17.2
58746277,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_036.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_035.jpeg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58746277,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_036.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_035.jpeg,20393,T3,First row Length Range [Text],"[['17.0-17.3', '17.0-17.3', '17.0-17.3']]",3.0,3.0,17.0-17.3
58746277,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_036.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_035.jpeg,20393,T4,First row Mean Length [Text],"[['17.1', '17.1', '17.1']]",3.0,3.0,17.1
58746278,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_051.jpeg,20393,T2,First row Number of Fish [Text],"[['9', '9', '9']]",3.0,3.0,9
58746278,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_051.jpeg,20393,T3,First row Length Range [Text],"[['10.4-13.9', '10.4-13.9', '10.4-13.9']]",3.0,3.0,10.4-13.9
58746278,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_051.jpeg,20393,T4,First row Mean Length [Text],"[['12.3', '12.3', '12.3']]",3.0,3.0,12.3
58746278,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_051.jpeg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58746278,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_051.jpeg,20393,T9,Second row Length Range [Text],"[['14.8-14.8', '14.8-14.8', '14.8-14.8']]",3.0,3.0,14.8-14.8
58746278,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_051.jpeg,20393,T10,Second row Mean Length [Text],"[['14.8', '14.8', '14.8']]",3.0,3.0,14.8
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T3,First row Length Range [Text],"[['7.2', '7.2', '7.2']]",3.0,3.0,7.2
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T4,First row Mean Length [Text],"[['7.2', '7.2', '7.2']]",3.0,3.0,7.2
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T8,Second row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T9,Second row Length Range [Text],"[['9.0-10.8', '9.0-10.8', '9.0-10.8']]",3.0,3.0,9.0-10.8
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T10,Second row Mean Length [Text],"[['9.9', '9.9', '9.9']]",3.0,3.0,9.9
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T14,Third row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T15,Third row Length Range [Text],"[['11.5', '11.5', '11.5']]",3.0,3.0,11.5
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T16,Third row Mean Length [Text],"[['11.5', '11.5', '11.5']]",3.0,3.0,11.5
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T20,Fourth row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T21,Fourth row Length Range [Text],"[['17.0-17.4', '17.0-17.4', '17.0-17.4']]",3.0,3.0,17.0-17.4
58746279,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_DutchFred_GROW_023.jpeg,20393,T22,Fourth row Mean Length [Text],"[['17.2', '17.2', '17.2']]",3.0,3.0,17.2
58746369,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_003.jpeg,20393,T2,First row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58746369,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_003.jpeg,20393,T3,First row Length Range [Text],[['...']],1.0,1.0,...
58746369,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_003.jpeg,20393,T4,First row Mean Length [Text],"[['9.8', '9.8', '9.8']]",3.0,3.0,9.8
58746369,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_003.jpeg,20393,T8,Second row Number of Fish [Text],"[['1', '1', '1']]",3.0,3.0,1
58746369,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_003.jpeg,20393,T9,Second row Length Range [Text],[['...']],1.0,1.0,...
58746369,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Dunham_GROW_003.jpeg,20393,T10,Second row Mean Length [Text],"[['12.3', '12.3', '12.3']]",3.0,3.0,12.3
58746375,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_023.jpeg,20393,T2,First row Number of Fish [Text],"[['6', '6', '6']]",3.0,3.0,6
58746375,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_023.jpeg,20393,T3,First row Length Range [Text],"[['7.7-9.7', '7.7-9.7', '7.7-9.7']]",3.0,3.0,7.7-9.7
58746375,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_023.jpeg,20393,T4,First row Mean Length [Text],"[['8.3', '8.3', '8.3']]",3.0,3.0,8.3
58746375,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_023.jpeg,20393,T8,Second row Number of Fish [Text],"[['20', '20', '20']]",3.0,3.0,20
58746375,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_023.jpeg,20393,T9,Second row Length Range [Text],"[['10.5-13.5', '10.5-13.5', '10.5-13.5']]",3.0,3.0,10.5-13.5
58746375,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_023.jpeg,20393,T10,Second row Mean Length [Text],"[['12.4', '12.4', '12.4']]",3.0,3.0,12.4
58746375,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_023.jpeg,20393,T14,Third row Number of Fish [Text],"[['3', '3', '3']]",3.0,3.0,3
58746375,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_023.jpeg,20393,T15,Third row Length Range [Text],"[['13.7-14.1', '13.7-14.1', '13.7-14.1']]",3.0,3.0,13.7-14.1
58746375,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_023.jpeg,20393,T16,Third row Mean Length [Text],"[['13.8', '13.8', '13.8']]",3.0,3.0,13.8
58746376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_005.jpeg,20393,T2,First row Number of Fish [Text],"[['5', '5', '5']]",3.0,3.0,5
58746376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_005.jpeg,20393,T3,First row Length Range [Text],"[['6.2-9.0', '6.2-9.0', '6.2-9.0']]",3.0,3.0,6.2-9.0
58746376,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_005.jpeg,20393,T4,First row Mean Length [Text],"[['7.2', '7.2', '7.2']]",3.0,3.0,7.2
58746379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_003.jpeg,20393,T2,First row Number of Fish [Text],"[['17', '17', '17']]",3.0,3.0,17
58746379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_003.jpeg,20393,T3,First row Length Range [Text],"[['6.3-7.7', '6.3-7.7', '6.3-7.7']]",3.0,3.0,6.3-7.7
58746379,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_003.jpeg,20393,T4,First row Mean Length [Text],"[['7.2', '7.2', '7.2']]",3.0,3.0,7.2
58746497,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Otsego_Pickerel_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Otsego_Pickerel_GROW_023.jpeg,20393,T2,First row Number of Fish [Text],"[['2', '2', '2']]",3.0,3.0,2
