"subject_id","URL.4","URL.8","workflow_id","task","Full.Task.Text","data.aligned_text","data.number_views","data.consensus_score","data.consensus_text","data.user_ids","original_id"
83381049,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_2.jpeg",18891,"T19","Dissolved oxygen above thermocline","",NA,NA,"","",82940952
83381049,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_2.jpeg",18891,"T20","Dissolved oxygen below thermocline","",NA,NA,"","",82940952
83381049,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_2.jpeg",18891,"T21","Methyl Orange Alk. Range","",NA,NA,"","",82940952
83381049,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_2.jpeg",18891,"T23","Temperature – Bottom","[['45F', '45', '45F'], ['', 'F', '']]",3,1.5,"45F F","[2376369, 1325481, 1312868]",82940952
83381049,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_2.jpeg",18891,"T24","Dissolved oxygen in/wihtin thermocline","",NA,NA,"","",82940952
83381049,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_2.jpeg",18891,"T25","Dam in outlet","[['no', 'no', 'no']]",3,3,"no","[2376369, 1325481, 1312868]",82940952
83381049,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_2.jpeg",18891,"T26","Height","",NA,NA,"","",82940952
83381049,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEER_SUMM_0001_2.jpeg",18891,"T27","Effect on fish movements","[['none']]",1,1,"none","[1312868]",82940952
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T0","Cottages","[['1', '1', '1']]",3,3,"1","[2376369, 2290372, 1312868]",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T1","Hotels / Homes","",NA,NA,"","",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T2","Boat Resorts / Resorts","[['0', '0', '0']]",3,3,"0","[2376369, 2290372, 1312868]",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T3","Liveries / Boat Liveries","[['0', '0', '0']]",3,3,"0","[2376369, 2290372, 1312868]",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T8","Area","[['42.2', '42.2', '42.2'], ['Ac.', 'Ac.', 'Ac.'], ['from', 'from', 'from'], ['map', 'map', 'map'], ['dated', 'dated', 'dated'], ['1936-37', '1936-1937', '1936-37']]",3,2.83333333333333,"42.2 Ac. from map dated 1936-37","[2376369, 2290372, 1312868]",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T9","Shore Development","",NA,NA,"","",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T10","Max Depth / Maximum Depth","[['11', '11', '11']]",3,3,"11","[2376369, 2290372, 1312868]",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T12","Area of Vegetation","[['36', '36', '36']]",3,3,"36","[2376369, 2290372, 1312868]",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T13","Per cent shoal","[['100%', '100%', '100%']]",3,3,"100%","[2376369, 2290372, 1312868]",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T14","Secchi disk (range)","",NA,NA,"","",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T15","Temperature – Surface","[['53F', '53', '53F'], ['', 'F', '']]",3,1.5,"53F F","[2376369, 2290372, 1312868]",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T16","Thermocline – Is Thermocoline Present?","",NA,NA,"","",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T17","Thermocline location","",NA,NA,"","",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T19","Dissolved oxygen above thermocline","",NA,NA,"","",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T20","Dissolved oxygen below thermocline","",NA,NA,"","",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T21","Methyl Orange Alk. Range","[['51', '51', '51'], ['ppm', 'ppm', 'ppm']]",3,3,"51 ppm","[2376369, 2290372, 1312868]",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T23","Temperature – Bottom","",NA,NA,"","",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T24","Dissolved oxygen in/wihtin thermocline","",NA,NA,"","",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T25","Dam in outlet","[['none', 'none', 'none']]",3,3,"none","[2376369, 2290372, 1312868]",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T26","Height","",NA,NA,"","",82940953
83381050,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_DEERFOOT_SUMM_0001_2.jpeg",18891,"T27","Effect on fish movements","",NA,NA,"","",82940953
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T0","Cottages","[['1', '1', '1']]",3,3,"1","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T1","Hotels / Homes","",NA,NA,"","",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T2","Boat Resorts / Resorts","[['0', '0', '0']]",3,3,"0","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T3","Liveries / Boat Liveries","[['0', '0', '0']]",3,3,"0","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T8","Area","[['63.4', '63.4', '63.4'], ['ac.', 'ac.', 'ac.'], ['-', '-', '-'], ['map', 'map', 'map'], ['date', 'date', 'date'], ['1939-40', '1939-40', '1939-40']]",3,3,"63.4 ac. - map date 1939-40","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T9","Shore Development","",NA,NA,"","",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T10","Max Depth / Maximum Depth","[[""13'"", ""13'"", '13’']]",3,2,"13'","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T12","Area of Vegetation","[['60', '60', '60']]",3,3,"60","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T13","Per cent shoal","[['100%', '100%', '100%']]",3,3,"100%","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T14","Secchi disk (range)","",NA,NA,"","",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T15","Temperature – Surface","[['53F', '53F', '53'], ['', '', 'F']]",3,1.5,"53F F","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T16","Thermocline – Is Thermocoline Present?","",NA,NA,"","",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T17","Thermocline location","",NA,NA,"","",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T19","Dissolved oxygen above thermocline","",NA,NA,"","",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T20","Dissolved oxygen below thermocline","",NA,NA,"","",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T21","Methyl Orange Alk. Range","[['43', '43', '43'], ['ppm', 'ppm', 'ppm']]",3,3,"43 ppm","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T23","Temperature – Bottom","",NA,NA,"","",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T24","Dissolved oxygen in/wihtin thermocline","",NA,NA,"","",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T25","Dam in outlet","[['Beaver', 'Beaver', 'Beaver'], ['dam', 'dam', 'dam']]",3,3,"Beaver dam","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T26","Height","[[""3'"", ""3'"", '3’']]",3,2,"3'","[2376369, 1312868, 1325481]",82940954
83381051,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRASS_SUMM_0002_2.jpeg",18891,"T27","Effect on fish movements","[['unknown', 'unknown', 'unknown']]",3,3,"unknown","[2376369, 1312868, 1325481]",82940954
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T0","Cottages","[['5', '5', '5'], ['owned', 'owned', 'owned'], ['by', 'by', 'by'], ['USFS', 'USFS', 'USFS'], ['(YCC', '(YCC', '(YCC'], ['camp', 'camp', 'camp']]",3,3,"5 owned by USFS (YCC camp","[2376369, 2290372, 1312868]",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T1","Hotels / Homes","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T2","Boat Resorts / Resorts","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T3","Liveries / Boat Liveries","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T8","Area","[['31', '31', '31'], ['acres', 'acres', 'acres']]",3,3,"31 acres","[2376369, 2290372, 1312868]",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T9","Shore Development","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T10","Max Depth / Maximum Depth","[[""10'"", ""10'"", ""10'""]]",3,3,"10'","[2376369, 2290372, 1312868]",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T12","Area of Vegetation","[['10', '10', '10'], ['acres', 'acres', 'acres']]",3,3,"10 acres","[2376369, 2290372, 1312868]",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T13","Per cent shoal","[['100%', '100%', '100%']]",3,3,"100%","[2376369, 2290372, 1312868]",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T14","Secchi disk (range)","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T15","Temperature – Surface","[['66F', '66'], ['', 'F']]",2,1,"66F F","[2376369, 2290372]",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T16","Thermocline – Is Thermocoline Present?","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T17","Thermocline location","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T19","Dissolved oxygen above thermocline","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T20","Dissolved oxygen below thermocline","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T21","Methyl Orange Alk. Range","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T23","Temperature – Bottom","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T24","Dissolved oxygen in/wihtin thermocline","",NA,NA,"","",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T25","Dam in outlet","[['Yes', 'Yes', 'Yes'], ['-', '-', '-'], ['man', 'man', 'man'], ['made', 'made', 'made']]",3,3,"Yes - man made","[2376369, 2290372, 1312868]",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T26","Height","[[""12'-15'"", '100', ""12'-15'""], ['', 'yds', '']]",3,1.5,"12'-15' yds","[2376369, 2290372, 1312868]",82940955
83381052,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_GRIMES_SUMM_0003_2.jpeg",18891,"T27","Effect on fish movements","[['Barrier', ""12'-15'"", 'Barrier'], ['to', '', 'to'], ['upstream', '', 'upstream'], ['movement', '', 'movement.']]",3,1.75,"Barrier to upstream movement","[2376369, 2290372, 1312868]",82940955
83381053,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_HEMLOCK_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_HEMLOCK_SUMM_0001_2.jpeg",18891,"T0","Cottages","[['1', '1', '1']]",3,3,"1","[2376369, 1312868, 1325481]",82940956
83381053,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_HEMLOCK_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_HEMLOCK_SUMM_0001_2.jpeg",18891,"T1","Hotels / Homes","",NA,NA,"","",82940956
83381053,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_HEMLOCK_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_HEMLOCK_SUMM_0001_2.jpeg",18891,"T2","Boat Resorts / Resorts","",NA,NA,"","",82940956
83381053,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_HEMLOCK_SUMM_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/ALGER_HEMLOCK_SUMM_0001_2.jpeg",18891,"T3","Liveries / Boat Liveries","[['none', 'none', 'none']]",3,3,"none","[2376369, 1312868, 1325481]",82940956
