"subject_id","new_key","lakename","county","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","lake_area_min_ha","lake_area_max_ha","max_depth_min_m","max_depth_max_m","secchi_min_m","secchi_max_m","min_shoal_pct","max_shoal_pct","resorts_min_n","liveries_min_n","cottages_min_n","hotels_homes_min_n","resorts_max_n","liveries_max_n","cottages_max_n","hotels_homes_max_n","methylorange_alk_min_ppm","methylorange_alk_max_ppm","flag_alk","shore_dev_index","dam_outlet","dam_effect_fish","dam_outlet_text","dam_effect_fish_text","dam_height_min_m","dam_height_max_m","temp_surface_max_c","temp_surface_min_c","temp_bottom_max_c","temp_bottom_min_c","do_above_thermo_max_ppm","do_above_thermo_min_ppm","do_in_thermo_max_ppm","do_in_thermo_min_ppm","do_below_thermo_max_ppm","do_below_thermo_min_ppm","thermocline_loc_min_m","thermocline_loc_max_m","flag_bottom","thermocline_present","fishing_intensity_summer_text","fishing_intensity_winter_text","fishing_intensity_summer","fishing_intensity_winter","url_front","url_back"
58643161,"40-311","WHEELER","Kalkaska",21,"August",1930,21,"August",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Kalkaska_Wheeler_SUMM_003.jpg",NA
58643170,"62-358","NICHOLS","Newaygo",NA,NA,1926,NA,NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Newaygo_Nichols_SUMM_20191204135518670_0003.jpg",NA
58643172,"42-66","MANGANESE","Keweenaw",10,"August",1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Keweenaw_Manganese_SUMM_20200313164925647_0002 2.jpeg",NA
58643173,"81-147","CROOKED","Washtenaw",12,"October",1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/single/Washtenaw_Crooked2_SUMM_20200218130751801_0011.jpg",NA
58686522,NA,NA,NA,9,"August",1890,11,"August",1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/EXAM/double/a_first/Livingston_47-153_1890_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/EXAM/double/a_first/Livingston_47-153_1890_SUMM_001_02.jpg"
58687243,"1-138","CROOKED","Alcona",14,"September",1949,NA,NA,NA,36.22,NA,8.534,NA,2.438,3.048,45,NA,1,1,15,0,NA,NA,NA,NA,112,117,NA,NA,NA,NA,NA,NA,NA,NA,17.8,17.4,17.4,17.2,7.9,8.3,NA,NA,NA,NA,NA,NA,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Crooked_SUMM_20200115135113000_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Crooked_SUMM_20200115135113000_0002.jpg"
58687244,"1-99","JEWELL","Alcona",19,"July",1937,19,"July",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Jewell_SUMM_20200129142627943_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Jewell_SUMM_20200129142627943_0002.jpg"
58687245,"1-165","HUBBARD","Alcona",26,"August",1942,7,"September",1942,3581.546,NA,26.516,NA,2.133,NA,NA,NA,40,40,NA,NA,NA,NA,NA,NA,158,162,NA,1.5,"yes","yes","alpena power co. dam","upstream movement not possible. may be a few fish lost from lake to river. no screen.",1.981,NA,NA,20.056,NA,13.667,8.2,8.1,NA,NA,1.5,0.3,12.801,15.239,NA,"yes","medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_Doc0816.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_Doc0817.jpg"
58687247,"1-83","CLEAR","Alcona",19,"July",1937,19,"July",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Clear_SUMM_20191125105850178_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Clear_SUMM_20191125105850178_0002.jpg"
58687248,"1-165","HUBBARD","Alcona",26,"August",1942,7,"September",1942,3581.546,NA,26.516,NA,2.133,NA,NA,NA,40,40,NA,NA,NA,NA,NA,NA,158,162,NA,1.5,"yes","yes","alpena power co. dam","upstream movement not possible. may be a few fish lost from lake to river. no screen.",1.981,NA,NA,20.056,NA,13.667,8.2,8.1,NA,NA,1.5,0.3,12.801,15.239,NA,"yes","medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_20200129141656326_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Hubbard_SUMM_20200129141656326_0002.jpg"
58687249,"1-16","NORTH","Alcona",6,"September",1949,NA,"September",NA,36.625,NA,28.04,NA,2.133,NA,20,NA,1,1,30,0,NA,NA,NA,NA,90,98,NA,NA,"no",NA,"none",NA,NA,NA,NA,19.6,NA,6.2,8.3,8.3,2,8.3,NA,0,4.572,9.144,NA,NA,"medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_North_SUMM_20200129143705919_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_North_SUMM_20200129143705919_0002.jpg"
58687250,"1-29","VAUGHN","Alcona",9,"September",1949,10,"September",1949,46.54,NA,19.811,NA,1.219,NA,20,NA,NA,NA,60,0,NA,NA,NA,NA,120,143,NA,NA,"yes","no","yes - cement - 5 ft long","dry most of the year so doubtful if any effect",0.305,NA,19,18.3,NA,7.5,8.3,8.6,0,8,NA,0,4.572,7.62,NA,NA,"medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Vaughn_SUMM_20200129151605368_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Vaughn_SUMM_20200129151605368_0002.jpg"
58687251,"1-29","VAUGHN","Alcona",22,"July",1937,22,"July",1937,48.563,NA,21.03,NA,1.676,NA,NA,NA,NA,9,NA,NA,NA,9,NA,NA,139,160,NA,NA,NA,NA,NA,NA,NA,NA,25.556,23.333,NA,5.2,10.4,7.7,NA,NA,0.1,0.1,3.657,5.181,NA,"yes","medium ",NA,"medium",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Vaughn_SUMM_20200129152856338_0005.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alcona_Vaughn_SUMM_20200129152856338_0006.jpg"
58687252,"2-95","COOK","Alger",17,"June",1963,20,"June",1963,50.83,NA,5.181,5.486,1.524,NA,90,NA,1,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium","none","medium","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Cook_SUMM_20200130135115726_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Cook_SUMM_20200130135115726_0002.jpg"
58687253,"2-720","BEAVER","Alger",22,"June",1953,28,"June",1953,309.591,NA,11.887,NA,NA,NA,30,NA,1,1,6,0,NA,NA,NA,NA,78.5,80,NA,NA,"no",NA,"none except electro-mechanical lamprey weir usfws","?",NA,NA,22.222,17.222,18.333,17.778,8.6,7.8,7.8,1.6,NA,0,8.229,9.144,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Beaver_SUMM_20200129155440605_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Beaver_SUMM_20200129155440605_0002.jpg"
58687254,"2-95","COOK","Alger",7,"July",1949,8,"July",1949,50.587,NA,6.096,NA,1.219,NA,85,NA,NA,NA,3,NA,NA,NA,NA,NA,21,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.222,NA,22.1,8.7,7.8,NA,NA,NA,NA,NA,NA,NA,"no","light","unknownbutassumedtobeverylight","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Cook_SUMM_20200130135115726_0003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Cook_SUMM_20200130135115726_0004.jpg"
58687255,"2-461","DEER","Alger",8,"August",1977,8,"September",1977,98.341,NA,21.335,NA,NA,NA,10,15,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","none",NA,NA,NA,20,NA,7.222,NA,NA,NA,NA,NA,NA,4.572,88.692,NA,"yes","light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Deer_SUMM_20200130140509982_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Deer_SUMM_20200130140509982_0002.jpg"
58687256,"2-461","DEER","Alger",20,"August",1948,NA,"August",NA,98.341,NA,21.945,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,8,9,NA,NA,NA,NA,NA,NA,NA,NA,20.4,21.8,7.6,9.8,NA,7.4,5.1,5.5,1.9,5.5,4.877,7.62,NA,"yes","medium",NA,"medium",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Deer_SUMM_20200130140457447_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Deer_SUMM_20200130140457447_0002.jpg"
58687257,"2-212","READY","Alger",26,"June",1963,27,"June",1963,26.71,NA,2.438,NA,2.438,NA,100,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Ready_SUMM_20200219122908529_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Ready_SUMM_20200219122908529_0002.jpg"
58687258,"3-153","DUMONT","Allegan",21,"July",1937,21,"July",1937,87.009,NA,15.544,NA,4.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,178,NA,1.8,"no",NA,"no",NA,NA,NA,NA,26.1,NA,10.4,NA,7.8,NA,0.7,NA,0,7.559,7.559,NA,"yes","moderate","moderate","medium","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Dumont_SUMM_20200219142223236_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Dumont_SUMM_20200219142223236_0002.jpg"
58687259,"2-627","KINGSTON","Alger",29,"August",1955,2,"September",1955,101.174,NA,9.753,NA,3.657,NA,90,NA,0,0,1,0,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.111,16.667,NA,16.667,9.5,8.5,NA,NA,NA,8.2,NA,NA,NA,NA,"mediumtoheavy","none","heavy","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Kingston_SUMM_20200219122455196_0013.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Kingston_SUMM_20200219122455196_0014.jpg"
58687260,"2-32","IRWIN","Alger",13,"July",1950,NA,NA,NA,4.047,NA,12.191,NA,NA,NA,2,NA,0,0,0,0,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.667,NA,5,NA,7.2,4.7,7.4,NA,4.6,2.438,6.096,NA,NA,"none","none","none","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Irwin_SUMM_20200219115354867_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Irwin_SUMM_20200219115354867_0002.jpg"
58687261,"2-775","GRANDSABLE","Alger",12,"July",1949,21,"July",1949,253.946,NA,25.907,NA,3.048,3.657,15,NA,NA,2,15,NA,NA,NA,NA,NA,22,56,NA,NA,"no","yes","no - (a waterfall)","stops fish from entering grand sable lake from superior",6.096,9.144,22.778,21.667,NA,11.4,8.3,7.9,NA,NA,6.7,5.6,7.315,8.534,NA,"yes","medium","medium","medium","medium","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_GrandSable_SUMM_20200130144543948_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_GrandSable_SUMM_20200130144543948_0002.jpg"
58687262,"2-104","TROUT","Alger",26,"June",1949,7,"July",1949,60.704,NA,2.133,NA,NA,NA,100,NA,0,0,1,0,NA,NA,NA,NA,35,170,NA,NA,"yes","no","sluceway","none now",NA,NA,17.778,21.111,NA,6.111,9.1,4.9,NA,NA,NA,NA,NA,NA,NA,"no","medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Trout_SUMM_20200219123445480_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alger_Trout_SUMM_20200219123445480_0002.jpg"
58687263,"3-153","DUMONT","Allegan",21,"July",1937,NA,"July",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Dumont_SUMM_20200219142750524_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Dumont_SUMM_20200219142750524_0002.jpg"
58687264,"3-71","OSTERHAUT","Allegan",25,"August",1954,25,"August",1954,60.704,NA,5.181,NA,2.133,NA,80,NA,2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Osterhaut_SUMM_20200219140457487_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Allegan_Osterhaut_SUMM_20200219140457487_0002.jpg"
58687265,"4-1","BEAVER","Alpena",16,"August",1950,18,"August",1950,269.122,NA,23.468,NA,3.048,3.657,32,NA,NA,4,50,1,NA,NA,NA,NA,149,150,NA,NA,"yes","no","yes","has sluice which may permit fish to go upstream.",NA,NA,NA,21.667,NA,8.4,NA,8.5,NA,7.2,0.9,3.5,6.096,10.667,NA,NA,"light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_Beaver_SUMM_20200219145953082_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_Beaver_SUMM_20200219145953082_0002.jpg"
58687266,"4-16","FOURMILEIMPOUNDMENT","Alpena",26,"July",1950,7,"August",1950,39.458,NA,6.705,NA,2.438,3.048,90,NA,1,1,4,0,NA,NA,5,NA,156,155,NA,NA,"yes","yes","4-mile dam","prevents fish moving upstream",11.277,NA,NA,20,NA,18.8,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,"medium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_FourMileImpoundment_SUMM_20200219151735462_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_FourMileImpoundment_SUMM_20200219151735462_0002.jpg"
58687267,"7-6","SPRUCE","Balaga",12,"August",1937,NA,"August",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Balaga_Spruce_SUMM_20191125110234818_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Balaga_Spruce_SUMM_20191125110234818_0002.jpg"
58687268,"4-1","BEAVER","Alpena",NA,"April",1926,NA,"April",1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_Beaver_SUMM_20200219151000777_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Alpena_Beaver_SUMM_20200219151000777_0002.jpg"
58687269,"8-613","MCDONALD","Barry",4,"August",1936,13,"August",1936,6.799,NA,3.048,NA,3.048,NA,100,NA,0,0,0,0,NA,NA,NA,NA,141,143,NA,1.15,"no",NA,"no",NA,NA,NA,NA,25.3,NA,24.6,9.4,8.2,NA,NA,NA,NA,NA,NA,NA,"no","light",NA,"light",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_McDonald_SUMM_20191125111429749_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_McDonald_SUMM_20191125111429749_0002.jpg"
58687270,"8-619","DEEP","Barry",7,"August",1936,17,"August",1936,13.112,NA,10.667,NA,3.657,NA,40,NA,0,0,5,0,NA,NA,NA,NA,152,190,NA,1.34,"yes","yes","yes","blocks fish movement",0.305,0.61,NA,26.1,NA,9.7,8,8,NA,NA,NA,0.7,4.572,8.229,NA,"yes","medium",NA,"medium",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_Deep_SUMM_001_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Barry_Deep_SUMM_001_02.jpg"
58687271,"15-70","BARNEYS","Charlevoix",4,"August",1942,5,"August",1942,16.188,20.235,4.572,NA,2.743,NA,90,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,21.4,8.1,8,NA,NA,NA,NA,NA,NA,NA,"no","medium","none","medium","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_2.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_2p2.jpeg"
58687272,"15-70","BARNEYS","Charlevoix",30,"June",1960,7,"July",1960,18.211,NA,3.657,NA,3.657,NA,100,NA,0,0,0,0,NA,NA,NA,NA,134,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.556,NA,18.889,9.1,9.6,NA,NA,NA,NA,NA,NA,NA,"no","light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_3.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_3p2.jpeg"
58687273,"15-70","BARNEYS","Charlevoix",30,"June",1960,7,"July",1960,18.211,NA,3.657,NA,3.657,NA,100,NA,0,0,0,0,NA,NA,NA,NA,134,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.556,NA,18.889,9.1,9.6,NA,NA,NA,NA,NA,NA,NA,"no","light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_SUMM_3.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_SUMM_3p2.jpg"
58687274,"15-70","BARNEYS","Charlevoix",4,"August",1942,5,"August",1942,16.188,20.235,4.572,NA,2.743,NA,90,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,21.4,8.1,8,NA,NA,NA,NA,NA,NA,NA,"no","medium","none","medium","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_SUMM_2.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Barneys_SUMM_2p2.jpg"
58687275,"15-2","BOOTH","Charlevoix",6,"August",1937,6,"August",1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Booth_2.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Booth_2p2.jpeg"
58687276,"15-2","BOOTH","Charlevoix",6,"August",1937,NA,"August",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Booth_SUMM_2.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Booth_SUMM_2p2.jpg"
58687277,"15-15","DEER","Charlevoix",21,"August",1950,25,"August",1950,179.28,NA,6.705,NA,2.438,NA,43,NA,3,4,10,0,NA,NA,NA,NA,122,121,NA,NA,"yes","no","yes","none - could go up or down stream",0.61,NA,NA,16.667,NA,18.6,8.6,8.8,NA,NA,NA,NA,NA,NA,NA,"no","light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Deer_002_SUMM_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Deer_002_SUMM_0002.jpg"
58687278,"15-72","FOX","Charlevoix",5,"August",1942,6,"August",1942,60.704,NA,5.486,NA,2.743,NA,60,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,NA,18.5,NA,5.4,NA,NA,NA,4.7,4.267,5.486,NA,"yes","medium",NA,"medium",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Fox_022_SUMM_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Fox_022_SUMM_0002.jpg"
58687279,"15-76","FONT","Charlevoix",7,"August",1942,8,"August",1942,202.347,NA,2.133,NA,1.676,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,73,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9,NA,22.8,8.32,8.36,NA,NA,NA,NA,NA,NA,NA,"no","none","none","none","none","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Font_002_SUMM_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Font_002_SUMM_0002.jpg"
58687280,"15-76","FONT","Charlevoix",4,"July",1960,6,"July",1960,154.593,NA,2.438,NA,2.438,NA,100,NA,0,0,0,0,NA,NA,NA,NA,42,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.333,NA,17.778,8.2,7.9,NA,NA,NA,NA,NA,NA,NA,"no","light","light","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Font_003_SUMM_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Font_003_SUMM_0002.jpg"
58687281,"15-66","GENESERATH","Charlevoix",28,"June",1960,8,"July",1960,197.896,NA,15.239,NA,3.657,4.267,60,NA,1,2,12,0,NA,NA,NA,NA,82,86,NA,NA,"no",NA,"none",NA,NA,NA,NA,20,NA,7.778,8,7.9,5.2,7.9,NA,4.5,7.62,10.667,NA,NA,"lighttomedium","light","medium","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Geneserath_012_SUMM_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Geneserath_012_SUMM_0002.jpg"
58687282,"15-72","FOX","Charlevoix",29,"June",1960,7,"July",1960,30.352,NA,5.791,NA,1.524,1.829,85,NA,0,0,0,0,NA,NA,NA,NA,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.111,NA,11.111,NA,7.6,0.1,6.6,NA,NA,3.657,5.791,NA,NA,"light","lightornone","light","light","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Fox_023_SUMM_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Charlevoix_Fox_023_SUMM_0002.jpg"
