"subject_id","age_group","fish_count","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","url_front","url_back","comment","county","lakename","new_key","length_min_mm","length_max_mm","length_mean_mm"
59963340,4,2,29,"June",1976,2,"July",1976,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_020.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_021.jpg",NA,"Manistee","PORTAGE","51-142",657.86,693.42,675.64
59963343,4,2,29,"June",1976,26,"July",1976,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_040.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Manistee_Portage_GROW_041.jpg",NA,"Manistee","PORTAGE","51-142",657.86,693.42,675.64
59963364,3,2,14,"July",1982,16,"July",1982,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ForestvilleBasin_GROW_010.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ForestvilleBasin_GROW_011.jpg",NA,NA,NA,NA,345.44,373.38,360.68
59963369,5,6,12,"September",1985,13,"September",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_012.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_013.jpg",NA,NA,NA,NA,538.48,614.68,576.58
59963374,3,4,14,"September",1982,16,"September",1982,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_016.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_017.jpg",NA,NA,NA,NA,520.7,586.74,548.64
59963378,4,1,21,"June",1988,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Independence_GROW_116.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Independence_GROW_117.jpg",NA,"Marquette","INDEPENDENCE","52-1703",500.38,NA,500.38
59964405,5,2,25,"May",1988,27,"May",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_DEVOE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_DEVOE_GROW_0001_2.jpeg",NA,"OGEMAW","DEVOE","65-133",449.58,558.8,502.92
59964433,3,1,16,"September",1960,NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_GEORGE_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_GEORGE_GROW_0002_2.jpeg",NA,"OGEMAW","GEORGE","65-8",NA,NA,452.12
59964445,2,1,24,"May",1988,24,"May",1988,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_GROUSEHAVEN_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OGEMAW_GROUSEHAVEN_GROW_0001_2.jpeg",NA,"OGEMAW","GROUSEHAVEN","65-123",279.4,NA,279.4
59964499,4,4,NA,"August",1977,NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ONTONAGON_ROBBINS_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ONTONAGON_ROBBINS_GROW_0001_2.jpg",NA,"ONTONAGON","ROBBINS","66-175",515.62,579.12,538.48
59964500,3,2,22,"October",1981,NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ONTONAGON_PAULDING_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ONTONAGON_PAULDING_GROW_0001_2.jpg",NA,"ONTONAGON","PAULDING","66-172",287.02,292.1,289.56
59964515,5,3,8,"August",1985,9,"August",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0001_2.jpg",NA,"OSCEOLA","CENTER","67-377",449.58,469.9,457.2
59964533,3,5,19,"July",1971,20,"July",1971,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0002_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0002_2.jpg",NA,"OSCEOLA","CENTER","67-377",246.38,289.56,269.24
59964534,3,8,28,"February",1968,10,"September",1968,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0004_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0004_2.jpg",NA,"OSCEOLA","CENTER","67-377",281.94,381,327.66
59964535,3,1,1,"September",1982,2,"September",1982,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0003_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0003_2.jpg",NA,"OSCEOLA","CENTER","67-377",365.76,NA,365.76
59964536,3,2,21,"April",1992,21,"April",1992,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0006_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0006_2.jpg",NA,"OSCEOLA","CENTER","67-377",393.7,403.86,398.78
59964537,3,7,28,"February",1968,10,"September",1968,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0005_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCEOLA_CENTER_GROW_0005_2.jpg",NA,"OSCEOLA","CENTER","67-377",281.94,345.44,322.58
59964617,2,2,26,"March",1982,NA,"March",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0024_3.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_MIO_GROW_0024_4.jpg",NA,"OSCODA","MIO","68-53",152.4,193.04,172.72
59964642,3,3,11,"April",1983,4,"May",1983,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0005_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0005_2.jpg",NA,"OSCODA","SMITH","68-99",401.32,444.5,429.26
59964644,5,2,19,"April",1985,3,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0006_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OSCODA_SMITH_GROW_0006_2.jpg",NA,"OSCODA","SMITH","68-99",436.88,449.58,441.96
58642617,5,1,23,"July",1992,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Barry_Deep_8-619_1992_GROW_001_01.jpg",NA,NA,"Barry","DEEP","8-619",513.08,NA,513.08
58642620,3,3,30,"June",1994,NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Barry_Deep_8-619_1994_GROW_001_01.jpg",NA,NA,"Barry","DEEP","8-619",431.8,457.2,444.5
58642679,5,1,NA,"May",1977,NA,"May",1977,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Houghton_Bob_31-585_1977_GROW_001_01.jpg",NA,NA,"Houghton","BOB","31-585",414.02,NA,414.02
58642687,5,1,NA,"May",1977,NA,"May",1977,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Houghton_Bob_GROW_005.jpg",NA,NA,"Houghton","BOB","31-585",414.02,NA,414.02
58642734,4,2,12,"August",1982,12,"August",1982,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kalkaska_GuernseyBig_GROW_005.jpg",NA,NA,"Kalkaska","GUERNSEYBIG","40-192",546.1,553.72,551.18
58746189,5,3,13,"August",1985,13,"August",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Rim_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Rim_GROW_003.jpeg",NA,"Schoolcraft","RIM","75-549",452.12,457.2,454.66
58746335,3,11,11,"September",1985,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ashford_GROW_042.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ashford_GROW_041.jpeg",NA,"Schoolcraft","ASHFORD","75-294",276.86,330.2,307.34
58746337,5,1,30,"July",1966,NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ashford_GROW_030.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Ashford_GROW_029.jpeg",NA,"Schoolcraft","ASHFORD","75-294",563.88,563.88,563.88
58746370,3,1,7,"November",1985,7,"November",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Trout_GROW_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Trout_GROW_005.jpeg",NA,"PresqueIsle","TROUT","71-119",388.62,NA,388.62
58746500,5,1,8,"November",1985,NA,"November",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Otsego_Pickerel_GROW_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Otsego_Pickerel_GROW_019.jpeg",NA,"Otsego","PICKEREL","69-318",614.68,NA,614.68
58746590,5,8,31,"October",1981,31,"October",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Otsego_Chub_GROW_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Otsego_Chub_GROW_013.jpeg",NA,"Otsego","CHUB","69-66",469.9,563.88,513.08
58746591,7,1,2,"May",1973,2,"May",1973,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Otsego_Chub_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Otsego_Chub_GROW_011.jpeg",NA,"Otsego","CHUB","69-66",647.7,NA,647.7
58753884,3,2,29,"October",1985,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Boyne Falls Pond2.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Boyne Falls Pond2p2.jpg",NA,"Charlevoix","BOYNEFALLS","15-14",350.52,368.3,360.68
58753885,3,3,29,"October",1981,NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Boyne Falls Pond3.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Boyne Falls Pond3p2.jpg",NA,"Charlevoix","BOYNEFALLS","15-14",309.88,452.12,373.38
58753887,3,2,29,"October",1985,29,"October",1985,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_BoyneFallsPond_GROW_01.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_BoyneFallsPond_GROW_01p2.jpg",NA,"Charlevoix","BOYNEFALLS","15-14",350.52,368.3,360.68
58753888,3,3,29,"October",1981,29,"October",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_BoyneFallsPond_GROW_3.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_BoyneFallsPond_GROW_3p2.jpg",NA,"Charlevoix","BOYNEFALLS","15-14",309.88,452.12,373.38
58753891,3,5,29,"October",1990,2,"November",1990,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix44_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix44p2_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",419.1,485.14,454.66
58753898,4,1,12,"May",1992,21,"May",1992,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix5p4_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix5p5_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",518.16,NA,518.16
58753899,5,1,12,"July",1979,NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix72_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix72p2_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",515,NA,515
58753901,3,5,25,"August",1978,29,"August",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix71p4_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix71p5_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",419.1,520.7,457.2
58753903,4,16,22,"September",1976,22,"September",1976,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix78_GROW.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Charlevoix78p2_GROW.jpg",NA,"Charlevoix","CHARLEVOIX","15-21",441.96,599.44,523.24
58753924,3,4,14,"June",1977,14,"June",1977,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Springbrook_001_GROW_0001.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Charlevoix_Springbrook_001_GROW_0002.jpg",NA,NA,NA,NA,292.1,327.66,307.34
58753957,4,4,18,"June",1975,25,"June",1975,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_227.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_228.jpg",NA,"Cheboygan","BURT","16-193",467.36,584.2,530.86
58753958,4,4,18,"June",1975,24,"June",1975,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_229.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Burt_GROW_230.jpg",NA,"Cheboygan","BURT","16-193",467.36,584.2,530.86
58754206,3,1,27,"September",1988,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_039.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_040.jpg",NA,"Clare","LONG LITTLE","18-215",444.5,NA,444.5
58754210,4,2,21,"April",1992,23,"April",1992,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_164.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_LittleLong_GROW_165.jpg",NA,"Clare","LONG LITTLE","18-215",449.58,490.22,469.9
58754388,3,2,8,"September",1986,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Streaked_GROW_045.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gladwin_Streaked_GROW_046.jpg",NA,"Gladwin","STREAKED","26-35",266.7,299.72,284.48
58754522,5,2,23,"June",1986,27,"June",1986,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_BrownBridgePond_GROW_010.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_BrownBridgePond_GROW_011.jpg",NA,"GrandTraverse","BROWNBRIDGE","28-95",403.86,528.32,472.44
58754542,5,3,4,"May",1981,8,"May",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Green_GROW_007.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Green_GROW_008.jpg",NA,"GrandTraverse","GREEN","28-56",431.8,500.38,472.44
58754689,2,2,27,"September",1993,28,"September",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Tawas_GROW_015.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iosco_Tawas_GROW_016.jpg",NA,"Iosco","TAWAS","35-54",266.7,558.8,411.48
58754723,3,4,28,"July",1983,28,"July",1983,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CooksRunPond_GROW_003.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CooksRunPond_GROW_004.jpg",NA,NA,NA,NA,269.24,358.14,312.42
58754938,3,3,4,"October",1966,4,"October",1966,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Jackson_Portage_GROW_113.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Jackson_Portage_GROW_114.jpg",NA,"Jackson","PORTAGE","38-25",370.84,408.94,386.08
58754993,4,1,26,"August",1981,28,"August",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Bear_GROW_036.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Bear_GROW_037.jpg",NA,"Kalkaska","BEAR","40-104",457.2,NA,457.2
58755000,4,2,12,"August",1982,NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_GuernseyBig_GROW_030.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_GuernseyBig_GROW_031.jpg",NA,"Kalkaska","GUERNSEYBIG","40-192",546.1,553.72,551.18
58755020,3,17,29,"October",1984,30,"October",1984,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Starvation_GROW_022.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_Starvation_GROW_023.jpg",NA,"Kalkaska","STARVATION","40-207",406.4,487.68,447.04
58755022,5,1,21,"June",1993,25,"June",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_112.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_113.jpg",NA,"Kalkaska","TWINBIG","40-224",561.34,NA,561.34
58755025,4,6,25,"June",1986,26,"June",1986,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_117.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalkaska_TwinBig_GROW_118.jpg",NA,"Kalkaska","TWINBIG","40-224",259.08,309.88,274.32
59073206,4,1,13,"September",1989,15,"September",1989,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_123.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_124.jpg",NA,"Cheboygan","MULLETT","16-192",673.1,NA,673.1
59152217,4,1,13,"September",1989,15,"September",1989,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_123.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_124.jpg",NA,"Cheboygan","MULLETT","16-192",673.1,NA,673.1
59687830,5,1,8,"November",1985,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_019.jpeg",NA,"Otsego","PICKEREL","69-318",614.68,NA,614.68
59687911,5,8,31,"October",1981,31,"October",1981,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_013.jpeg",NA,"Otsego","CHUB","69-66",469.9,563.88,513.08
59687914,7,1,2,"May",1973,NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Chub_GROW_011.jpeg",NA,"Otsego","CHUB","69-66",647.7,NA,647.7
59687995,5,1,23,"July",1992,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/BARRY_DEEP_GROW_0001.jpeg",NA,NA,"BARRY","DEEP","8-619",513.08,NA,513.08
59687996,3,3,30,"June",1994,NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/BARRY_DEEP_GROW_0002.jpeg",NA,NA,"BARRY","DEEP","8-619",431.8,457.2,444.5
59688013,4,2,12,"August",1982,12,"August",1982,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kalkaska_GuernseyBig_GROW_005.jpg",NA,NA,"Kalkaska","GUERNSEYBIG","40-192",546.1,553.72,551.18
59688082,5,1,NA,"July",1993,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/MUSKEGON_BROWNS_GROW_0001.jpeg",NA,NA,"MUSKEGON","BROWNS","61-145",762,NA,762
59688110,4,1,8,"July",1977,9,"July",1977,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_ForestvilleBasin_GROW_003.jpg",NA,NA,NA,NA,NA,513.08,NA,513.08
59688112,4,6,13,"August",1980,NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_ForestvilleBasin_GROW_006.jpg",NA,NA,NA,NA,NA,312.42,474.98,375.92
59688121,5,1,20,"June",1978,21,"June",1978,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_McClureBasin_GROW_003.jpg",NA,NA,"Marquette","MCCLUREBASIN","52-1268",NA,NA,NA
59962300,4,3,15,"June",1971,15,"June",1971,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ANNA_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_ANNA_GROW_0001_2.jpeg",NA,"ALGER","ANNA","2-340",386.08,436.88,421.64
59962503,3,2,16,"March",1982,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0002_2.jpeg",NA,"ANTRIM","CRAVENPARK","5-126",287.02,353.06,320.04
59962504,3,1,25,"October",1985,NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg",NA,NA,NA,NA,408.94,NA,408.94
59962507,4,22,10,"May",1966,12,"May",1966,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0003_2.jpeg",NA,NA,NA,NA,381,393.7,386.08
59962510,3,18,13,"September",1990,28,"September",1990,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_ELK_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_ELK_GROW_0001_2.jpeg",NA,"ANTRIM","ELK","5-2",439.42,530.86,490.22
59962543,4,11,20,"October",1993,5,"November",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0002_2.jpeg",NA,"ANTRIM","TORCH","5-51",487.68,563.88,520.7
59962544,4,6,13,"September",1993,24,"September",1993,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0001_2.jpeg",NA,"ANTRIM","TORCH","5-51",497.84,584.2,546.1
59962550,4,12,3,"November",1970,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_TORCH_GROW_0009_2.jpeg",NA,"ANTRIM","TORCH","5-51",541.02,642.62,599.44
59962699,5,1,20,"July",1992,2,"December",1992,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_ANN_GROW_0005_2.jpeg",NA,"BENZIE","ANN","10-111",662.94,NA,662.94
59962704,3,3,8,"August",1989,8,"August",1989,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_CRYSTAL_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_CRYSTAL_GROW_0001_2.jpeg",NA,"BENZIE","CRYSTAL","10-42",485.14,558.8,518.16
