subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments
59966991,"[['Nets', 'nets', 'Nets'], ['set', 'net', 'set'], ['1;00', '1:00pm', '1:00'], ['pm', '', 'pm'], ['', '', 'on'], ['Nov', 'nov', 'Nov.'], ['26,', '26,', '26,'], ['1946;', '1946', '1946,'], ['Lift', 'lift', 'lift'], ['2:00PM', '2:00pm', '2:00'], ['', '', 'pm'], ['Nov.', 'nov,', 'Nov.'], ['27,', '27', '27'], ['1946.', '1946', '1946.'], ['No', 'no', 'No'], ['fish', '', 'fish'], ['taken.', '', 'taken.']]",1.705882353,"Nets set 1;00 pm on Nov 26, 1946; lift 2:00PM pm Nov. 27 1946. No fish taken.","Nets set 1:00 pm on Nov. 26, 1946 lift 2:00PM pm Nov. 27 1946. No fish taken.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_087.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_PortageBig_FISHc_088.jpg,
59967087,"[['Ephemeroptera'], ['nymphs'], ['(abundant),'], ['Amphipods,'], ['crayfish'], ['and'], ['Chironomidae'], ['larvae'], ['(common)']]",1,"Ephemeroptera nymphs (abundant), Amphipods, crayfish and Chironomidae larvae (common)",NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_096.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_097.jpg,
59967112,"[['TANGLED;', 'Tangled,', 'Tangled;'], ['PROBABLY', 'probably', 'probably'], ['HIT', 'hit', 'hit'], ['BY', 'by', 'by'], ['SAILBOAT', 'sailboat', 'sailboat'], ['KEEL-LOOKED', 'keel', 'keel'], ['AS', '-', '-'], ['IF', 'looked', 'Looked'], ['CARP', 'as', 'as'], ['MAY', 'if', 'if'], ['HAVE', 'carp', 'carp'], ['ROLLED', 'may', 'may'], ['THRU', 'have', 'have'], ['', 'rolled', 'rolled'], ['', 'through', 'thru'], ['NET.', 'net.', 'net.']]",1.8125,TANGLED; probably hit by sailboat keel - IF as if carp may have rolled through net.,TANGLED; PROBABLY HIT BY SAILBOAT KEEL - LOOKED AS IF CARP MAY HAVE ROLLED THRU NET.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_164.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Whitmore_FISHc_165.jpg,
59967123,"[['No', 'No'], ['fish.', 'fish']]",1.5,No fish.,No fish.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_033.jpg,
59967124,"[['No', 'No'], ['fish.', 'fish']]",1.5,No fish.,No fish.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Livingston_Zukey_FISHc_035.jpg,
59967163,[['blank']],1,blank,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_079.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleI_FISHc_080.jpg,
59967201,"[['Many', 'Many'], ['golden', 'golden'], ['shiners', 'shiners'], ['and', 'and'], ['5', '5'], ['perch', 'perch'], ['cut', 'cut'], ['up', 'up'], ['by', 'by'], ['turtles', 'turtles'], ['not', 'not'], ['accounted', 'accounted'], ['for', 'for'], ['on', 'on'], ['back', 'back'], ['of', 'of'], ['sheet', 'sheet.']]",1.941176471,Many golden shiners and 5 perch cut up by turtles not accounted for on back of sheet,Many golden shiners and 5 perch cut up by turtles not accounted for on back of sheet,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleII_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_BelleII_FISHc_028.jpg,
59967315,"[['small'], ['fish']]",1,small fish,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_301.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueBig_FISHc_302.jpg,
59967338,[['blank']],1,blank,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_205.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_206.jpg,
59967379,"[['Crayfish,', 'Minnows', 'Minnows'], ['dragon', 'numerous,', 'numerous,'], ['', 'seining', 'seining'], ['', 'hard', 'hard'], ['flies,', 'due', 'due'], ['', 'to', 'to'], ['clams,', 'large', 'large'], ['', 'amount', 'amount'], ['', 'of', 'of'], ['', 'debris,', 'debris,'], ['snails', 'sticks,', 'sticks,'], ['', 'logs.', 'logs.'], ['', 'All', 'All'], ['', 'fish', 'fish'], ['', 'collected', 'collected'], ['', 'were', 'were'], ['', 'preserved.', 'preserved']]",1.941176471,"Minnows numerous, seining hard due to large amount of debris, sticks, logs. All fish collected were preserved.","Minnows numerous, seining hard due to large amount of debris, sticks, logs. All fish collected were preserved.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_287.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_ManistiqueNorth_FISHc_288.jpg,
59967428,"[['200'], ['yards'], ['west'], ['of'], ['outlet;'], ['100'], ['yards'], ['NE'], ['of'], ['south'], ['central'], ['point']]",1,200 yards west of outlet; 100 yards NE of south central point,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pike_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Luce_Pike_FISHc_054.jpg,
59967544,"[['90%', '90%', '90%'], ['to', 'to', 'TO'], ['100%', '100%', '100%'], ['complete', 'complete', 'COMPLETE'], ['census', 'census', 'CENSUS'], ['of', 'of', 'OF'], ['pool', 'pool.', 'POOL'], ['Minnows,', 'Minnows,', ''], ['perch,', 'perch,', ''], ['etc.', 'etc.', ''], ['were', 'were', ''], ['most', 'mostly', ''], ['discarded', 'discarded.', '']]",1.923076923,"90% to 100% complete census of pool Minnows, perch, etc. were most discarded","90% to 100% complete census of pool Minnows, perch, etc. were most discarded",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_162.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mackinac_ManistiqueSouth_FISHc_163.jpg,
59967634,"[['Potamogeton'], ['abundant'], ['at'], ['15-20'], ['feet'], ['in'], ['these'], ['sets.']]",1,Potamogeton abundant at 15-20 feet in these sets.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Macomb_Cusic_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Macomb_Cusic_FISHc_027.jpg,
59967639,"[['Pulp', 'Pulys'], ['factory', 'factory'], ['smells', 'smells'], ['rather', 'rather'], ['badly.', 'badly.']]",1.8,Pulp factory smells rather badly.,Pulp factory smells rather badly.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_034.jpg,
59967646,"[['Time:', ''], ['1', '1'], ['logged', 'tagged'], ['', '6'], ['in;', 'in'], ['1', '1'], ['logged', 'tagged'], ['out', 'and']]",1.25,Time: 1 logged 6 in; 1 logged out,Time: 1 logged in; 1 logged out,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_052.jpg,
59967647,"[['logged'], ['time'], ['~']]",1,logged time ~,logged time ~,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_054.jpg,
59967676,"[['N.', 'N.', 'N.'], ['Pike', 'pike', 'pike'], ['parasitized', 'parasitized', 'parasitized'], ['by', 'by', 'by'], ['encrusted', '', 'encysted'], ['cestoda.', '', 'cercaira'], ['2', '2', ''], ['partially', 'partially', ''], ['eaten', 'eaten', ''], ['Bluegills,', 'bluegills,', ''], ['1', '', ''], ['partially', 'partially', ''], ['eaten', 'east', ''], ['Pumpkinseed', 'pumpkinseed.', '']]",1.785714286,"N. pike parasitized by encrusted cestoda. 2 partially eaten Bluegills, 1 partially eaten Pumpkinseed","N. pike parasitized by cercaria. 2 partially eaten Bluegills, 1 partially eaten Pumpkinseed",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_111.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_112.jpg,
59967677,"[['1', '1', '1'], ['brown', 'Brown', 'Brown'], ['bullhead', 'Bullhead', 'Bullhead'], ['10.7"",', '10.7""-225gms.', '10.7""'], ['', '', '-'], ['225', '', '225'], ['grams.', '', 'gms']]",1.714285714,"1 Brown Bullhead 10.7"", - 225 grams.","1 Brown Bullhead 10.7""- 225 gms.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_113.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Manistee_Manistee_FISHc_114.jpg,
59967695,"[['Nearly', 'Nearly'], ['all', 'all'], ['fish', 'fish'], ['were', 'were'], ['taken', 'taken'], ['in', 'in'], ['3', '3'], ['nets,', 'nets,'], ['as', 'as'], ['net', 'net'], ['off', 'off'], ['peninsula', 'peninsula'], ['was', 'was'], ['hung', 'hung'], ['up', 'up'], ['and', 'and'], ['caught', 'caught'], ['few', 'few'], ['fish.', 'fish.'], ['Rainbow', 'Rainbow'], ['and', 'and'], ['splake', 'splkae'], ['stomachs', 'stomachs'], ['filled', 'filled'], ['with', 'with'], ['unidentifiable', 'unidentifiable'], ['insects,', 'insects,'], ['possibly', 'possibly'], ['ants.', 'ants.'], ['No', 'No'], ['pike', 'pike'], ['were', 'were'], ['taken', 'taken'], ['but', 'but'], ['lake', 'lake'], ['being', 'being'], ['taken', 'taken'], ['over', 'over'], ['by', 'by'], ['rough', 'rough'], ['fish.', 'fish.']]",1.975609756,"Nearly all fish were taken in 3 nets, as net off peninsula was hung up and caught few fish. Rainbow and splake stomachs filled with unidentifiable insects, possibly ants. No pike were taken but lake being taken over by rough fish.","Nearly all fish were taken in 3 nets, as net off peninsula was hung up and caught few fish. Rainbow and splake stomachs filled with unidentifiable insects, possibly ants. No pike were taken but lake being taken over by rough fish.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Angeline_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Angeline_FISHc_016.jpg,
59967723,"[['moddlers'], ['on'], ['perch']]",1,moddlers on perch,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Bass45N_FISHc_26W_S29_042.jpg,
59967832,"[['1'], ['perch'], ['partially']]",1,1 perch partially,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Crooked_FISHc_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Crooked_FISHc_023.jpg,
59967889,"[['Stream', 'STREAM', 'Stream'], ['heavily', 'HEAVILY', 'heavily'], ['fished', 'FISHED', 'fished'], ['in', 'ON', 'on'], ['this', 'THIS', 'this'], ['area.', 'AREA.', 'area.'], ['Many', 'MANY', 'Many'], ['signs', 'SIGNS', 'signs'], ['of', 'OF', 'of'], ['this.', 'THIS.', 'this.'], ['Several', 'SEVERAL', 'Several'], ['small', 'SMALL', 'small'], ['springs', 'SPRINGS', 'springs'], ['here.', 'HERE.', 'here.'], ['Two', 'TWO', 'Two'], ['fishermen', 'FISHERMAN', 'fishermen'], ['had', 'HAS', 'had'], ['been', 'BEEN', 'been'], ['through', 'THROUGH', 'through'], ['this', 'THIS', 'this'], ['area.', 'AREA.', 'area.'], ['May', 'MAY', 'May'], ['have', 'HAVE', 'have'], ['disturbed', 'DISTURBED', 'disturbed'], ['fish', 'FISH', 'fish'], ['and', 'AND', 'and'], ['contributed', 'CONTRIBUTED', 'contributed'], ['to', 'TO', 'to'], ['small', 'SMALL', 'small'], ['sample.', 'SAMPLE', 'sample.']]",1.966666667,Stream heavily fished in this area. Many signs of this. Several small springs here. Two fishermen had been through this area. May have disturbed fish and contributed to small sample.,Stream heavily fished in this area. Many signs of this. Several small springs here. Two fishermen had been through this area. May have disturbed fish and contributed to small sample.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Goose_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Goose_FISHc_015.jpg,
59967982,"[['None'], ['found.']]",1,None found.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Island45N_FISHc_30W_S14_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Island45N_FISHc_30W_S14_029.jpg,
59968230,"[['Minnows,', 'Minnows,', 'minnows,'], ['abundant', 'abundant-shiner', 'aquatic'], ['-', '', 'insects'], ['shiner', '', 'and'], ['variety.', 'variety.', 'larvae,'], ['Trout', 'Trout', ''], ['in', 'in', ''], ['excellent', 'excellent', 'leeches'], ['condition.', 'condition.', '(abundant)'], ['One', 'One', ''], ['was', 'was', ''], ['infected', 'infected', ''], ['with', 'with', ''], ['a', 'a', ''], ['small', 'small', ''], ['tapeworm.', 'tapeworm.', '']]",1.8125,"Minnows, abundant - shiner variety. Trout in excellent condition. One was infected with a small tapeworm.","Minnows, abundant - shiner variety. Trout in excellent condition. One was infected with a small tapeworm.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section28_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section28_FISHc_019.jpg,
59968269,"[['2', '20', '2'], ['common', '', 'C'], ['shiners,', 'shiners', 'SHINNERS'], ['partially', 'partially', 'PARTIALLY'], ['eaten.', 'eaten', 'EATEN']]",1.4,"2 common shiners, partially eaten.","2 C shiners, partially eaten.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_012.jpg,
59968310,"[['no', 'No'], ['fish', 'fish'], ['caught', 'caught']]",1.666666667,no fish caught,no fish caught,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Squaw_FISHc_128.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Squaw_FISHc_129.jpg,
59968325,"[['Fyke', 'Fyke', ""1-7'""], ['nets', 'nets', ''], ['relatively', 'relatively', ''], ['ineffictive', 'ineffective.', '']]",1.75,Fyke nets relatively ineffictive,Fyke nets relatively ineffictive.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sunderstrom_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sunderstrom_FISHc_008.jpg,
59968386,[['blank']],1,blank,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_124.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_125.jpg,
59968465,"[['12:30'], ['PM']]",1,12:30 PM,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mason_Hamlin_FISHc_104.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mason_Hamlin_FISHc_105.jpg,
59968519,[['(Taube)']],1,(Taube),NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brady_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brady_FISHc_022.jpg,
59968534,"[['1', '1', '1'], ['Yellow', 'yellow', 'YELLOW'], ['Perch', 'perch', 'PERCH'], ['eaten', 'eaten', 'EATEN.'], ['by', 'by', 'BY'], ['turtles', 'turtles.', 'TURTLES']]",1.666666667,1 Yellow Perch eaten by turtles,1 Yellow Perch eaten by turtles,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Brockway_FISHc_055.jpg,
59968569,"[['Two', 'TWO', 'Two'], ['nets', 'NETS', 'nets'], ['tied', 'TIED', 'ties'], ['together', 'TOGETHER', 'together'], ['and', 'AND', 'and'], ['set', 'SET', 'set'], ['across', 'ACROSS', 'across'], ['channel', 'CHANNEL', 'channel']]",1.875,Two nets tied together and set across channel,Two nets tied together and set across channel,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Chippewa_FISHc_080.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Chippewa_FISHc_081.jpg,
59968590,"[['Scuds,', 'Scuds,'], ['Chironomidae', 'Chironomidae'], ['larve,', 'larvae,'], ['Sialidae', 'Sialidae'], ['', 'larvae,'], ['and', 'and'], ['Odonata', 'Odonata'], ['naiads.', 'naiads.']]",1.75,"Scuds, Chironomidae larve, Sialidae larvae, and Odonata naiads.",NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Diamond_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Diamond_FISHc_016.jpg,
59968603,"[['Amphipods'], ['(Souds)'], ['and'], ['Chironomidae'], ['larvae'], ['(abundant)']]",1,Amphipods (Souds) and Chironomidae larvae (abundant),NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_EvansLittle_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_EvansLittle_FISHc_009.jpg,
59968800,"[['Crayfish'], ['abundant']]",1,Crayfish abundant,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_076.jpg,
59968816,"[['No', 'No', 'NO'], ['fish.', 'fish', 'FISH']]",1.5,No fish.,No fish.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_107.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_RogersPond_FISHc_108.jpg,
59968831,"[['differnt', '4', '4'], ['read', 'mutilated', 'mutilated'], ['', 'Perch', 'Perch'], ['', '#6;', '#6;'], ['', '2', '2'], ['', 'mutilated', 'mutilated'], ['', 'Perch', 'Perch'], ['', '#5;', '#5;'], ['', '1', '1'], ['', 'mutilated', 'mutilated'], ['from', 'Largemouth', 'Largemouth'], ['bass', 'Bass', 'Bass'], ['', '#5;', '#5;'], ['', '2', '2'], ['', 'mutlilated', 'mutilated'], ['', 'Perch', 'Perch'], ['', '#7.', '#7.']]",1.941176471,4 mutilated Perch #6; 2 mutilated Perch #5; 1 mutilated Largemouth Bass #5; 2 mutlilated Perch #7.,4 mutilated Perch #6; 2 mutilated Perch #5; 1 mutilated Largemouth Bass #5; 2 mutlilated Perch #7.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_SchoolSection_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_SchoolSection_FISHc_020.jpg,
59968856,"[['Set'], ['3:30'], ['pm'], ['lift'], ['2:00'], ['pm']]",1,Set 3:30 pm lift 2:00 pm,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Townline15N_9W_S1_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Townline15N_9W_S1_FISHc_034.jpg,
59968876,"[['Had', 'Had'], ['to', 'to'], ['reset', 'reset'], ['nets', 'nets'], ['May', 'May'], ['1st', '1st'], ['as', 'as'], ['Morman', 'Morman'], ['had', 'had'], ['lifted', 'lifted'], ['them', 'them'], ['all', 'all'], ['4/30', '4-30'], ['and', 'and'], ['piled', 'piled'], ['them', 'them'], ['on', 'on'], ['his', 'his'], ['dock,', 'dock.']]",1.894736842,"Had to reset nets May 1st as Morman had lifted them all 4/30 and piled them on his dock,",Had to reset nets May 1st as Morman had lifted them all 4-30 and piled them on his dock.,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Tubs_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Tubs_FISHc_068.jpg,
59968894,"[['Y.', 'Y.', 'Y.'], ['Bullhead', 'Bullhead', 'Bullhead'], ['10.5""', '10.5""', '10.5""'], ['', '', '-'], ['', '', '280'], ['280g,', '280g.,', 'g,'], ['10.4~""', '', '10.4""'], ['', '-', '-'], ['269g,', '', '269'], ['', '', 'g'], ['', '', ','], ['10.6""', '10.6""', '10.6""'], ['304g,', '304g.,', '-'], ['', '', '304'], ['', '', 'g'], ['', '', ','], ['11.0""', '11.0""', '11.0""'], ['342g', '342g.', '-'], ['', '', '342'], ['', '', 'g.']]",1.55,"Y. Bullhead 10.5"" - 280 280g, 10.4~"" - 269g, g , 10.6"" 304g, 304 g , 11.0"" 342g 342 g.","Y. Bullhead 10.5"" - 280g., 10..4'' - 269g., 10.6"" - 304 g., 11.0"" - 342g.",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Twenty-eight_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Mecosta_Twenty-eight_FISHc_034.jpg,
59968905,"[['Gastropoda,'], ['Pelecypoda,'], ['Amphipoda,'], ['Ephemroptera']]",1,"Gastropoda, Pelecypoda, Amphipoda, Ephemroptera",NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Ann_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_Ann_FISHc_022.jpg,
59968936,"[['Minnows'], ['and'], ['insects'], ['quite'], ['numerous.'], ['Crayfish'], ['abundant.']]",1,Minnows and insects quite numerous. Crayfish abundant.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_HermansvillePond_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_HermansvillePond_FISHc_055.jpg,
59968941,"[['3:00'], ['P.M.'], ['to'], ['10:30'], ['A.M.']]",1,3:00 P.M. to 10:30 A.M.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_HermansvillePond_FISHc_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Menominee_HermansvillePond_FISHc_059.jpg,
59969121,"[['Saw', 'saw'], ['a', 'a'], ['few', 'few'], ['small', 'small'], ['bluegills', 'bluegills'], ['along', 'along'], ['the', 'the'], ['east', 'east'], ['shore', 'shore'], ['of', 'of'], ['the', 'the'], ['lake.', 'lake.']]",1.916666667,Saw a few small bluegills along the east shore of the lake.,"Saw a few small bluegills along the east shore of the lake. Station 1 - 1 northern, Sation 3 - 1 northern",remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_FISHWEST_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_FISHWEST_FISHc_0009_2.jpeg,
59969147,"[['No', 'No'], ['fish.', 'fish']]",1.5,No fish.,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0010_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0010_2.jpeg,
59969150,"[['No', 'No'], ['fish', 'Fish']]",1.5,No fish,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0013_2.jpeg,
59969152,"[['No', 'No', 'No'], ['Fish', 'Fish', 'fish'], ['[written', '', ''], ['across', '', ''], ['card]', '', '']]",1.6,No Fish [written across card],NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0014_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0014_2.jpeg,
59969153,"[['No', 'No'], ['fish', 'fish.']]",1.5,No fish,NA,remarks,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0015_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/MONTMORENCY_LONG_FISHc_0015_2.jpeg,
