subject_id,gear_used_kind,gear_used_length,gear_used_mesh,gear,gear2,number,gear_mesh,mesh_units,gear_length,length_units,gear_set,gear_set_units,front,back,comments
59964347,trap net,150 feet,1 inch bar in pot,trap net,trap,1,1,inches,150,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_ROUNDLITTLE_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_ROUNDLITTLE_FISHc_0002_2.jpeg,
59964359,"3feet trap nets, 4feet fyke nets, 50feet bag seine, experimental gill nets variable .",875feet,variable,seine,bag,unknown,,,50,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_SIXTEENMILE_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_SIXTEENMILE_FISHc_0003_2.jpeg,
59964359,"3feet trap nets, 4feet fyke nets, 50feet bag seine, experimental gill nets variable .",875feet,variable,gillnet,experimental,unknown,,,875,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_SIXTEENMILE_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_SIXTEENMILE_FISHc_0003_2.jpeg,
59964359,"3feet trap nets, 4feet fyke nets, 50feet bag seine, experimental gill nets variable .",875feet,variable,fyke net,fyke,unknown,,,4,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_SIXTEENMILE_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_SIXTEENMILE_FISHc_0003_2.jpeg,
59964359,"3feet trap nets, 4feet fyke nets, 50feet bag seine, experimental gill nets variable .",875feet,variable,trap net,trap,unknown,,,3,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_SIXTEENMILE_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_SIXTEENMILE_FISHc_0003_2.jpeg,
59964387,"3feet trap nets, 4feet fyke nets, 50feet bag seine, experimental gill nets",625feet,variable,seine,bag,unknown,,,50,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_STELLA_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_STELLA_FISHc_0004_2.jpeg,
59964387,"3feet trap nets, 4feet fyke nets, 50feet bag seine, experimental gill nets",625feet,variable,gillnet,experimental,unknown,,,625,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_STELLA_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_STELLA_FISHc_0004_2.jpeg,
59964387,"3feet trap nets, 4feet fyke nets, 50feet bag seine, experimental gill nets",625feet,variable,fyke net,fyke,unknown,,,4,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_STELLA_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_STELLA_FISHc_0004_2.jpeg,
59964387,"3feet trap nets, 4feet fyke nets, 50feet bag seine, experimental gill nets",625feet,variable,trap net,trap,unknown,,,3,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_STELLA_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_STELLA_FISHc_0004_2.jpeg,
59964421,exp. gill; s.d. fyke; trap; 50feet bag bagseine,NA,NA,seine,bag,1,,,50,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_THORNTON_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_THORNTON_FISHc_0003_2.jpeg,
59964421,exp. gill; s.d. fyke; trap; 50feet bag bagseine,NA,NA,gillnet,exp,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_THORNTON_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_THORNTON_FISHc_0003_2.jpeg,
59964421,exp. gill; s.d. fyke; trap; 50feet bag bagseine,NA,NA,fyke net,fyke,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_THORNTON_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_THORNTON_FISHc_0003_2.jpeg,
59964421,exp. gill; s.d. fyke; trap; 50feet bag bagseine,NA,NA,trap net,trap,1,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_THORNTON_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_THORNTON_FISHc_0003_2.jpeg,
59964450,gill net,375 feet,2 exp. and 1inches inch bar,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TOWNLINE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TOWNLINE_FISHc_0001_2.jpeg,
59964450,gill net,375 feet,2 exp. and 1inches inch bar,gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TOWNLINE_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TOWNLINE_FISHc_0001_2.jpeg,
59964454,seine,30feet,.5 inch bar,seine,seine,1,0.5,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TROUT_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TROUT_FISHc_0006_2.jpeg,
59964498,handline and exper. gill.,125feet.,exper.,gillnet,exper,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TRUMAN_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TRUMAN_FISHc_0004_2.jpeg,
59964498,handline and exper. gill.,125feet.,exper.,rod,handline,NA,,,,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TRUMAN_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALGER_TRUMAN_FISHc_0004_2.jpeg,
59964599,2 gill nets,125 feet each,exp. and 1 .25inches bar,gillnet,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0024_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0024_2.jpeg,
59964599,2 gill nets,125 feet each,exp. and 1 .25inches bar,gillnet,bar,1,1.25,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0024_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0024_2.jpeg,
59964723,bag seine and common sense seine,"125feet bag seine, 20feet common sense seine",NA,seine,bag,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_FOURMILE_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_FOURMILE_FISHc_0004_2.jpeg,
59964723,bag seine and common sense seine,"125feet bag seine, 20feet common sense seine",NA,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_FOURMILE_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_FOURMILE_FISHc_0004_2.jpeg,
59964779,bag seine and 20feet x 4feet common sense seine,125feet,.25inches inches and common. . s .,seine,bag,1,0.25,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_SEVENMILE_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_SEVENMILE_FISHc_0008_2.jpeg,
59964779,bag seine and 20feet x 4feet common sense seine,125feet,.25inches inches and common. . s .,seine,common,1,,,20,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_SEVENMILE_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALPENA_SEVENMILE_FISHc_0008_2.jpeg,
59964833,common sense seine & bag seine,15 feet & 30 feet,common. & .25inches in bag,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_BELLAIRE_FISHc_0056_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_BELLAIRE_FISHc_0056_2.jpeg,
59964833,common sense seine & bag seine,15 feet & 30 feet,common. & .25inches in bag,seine,common,1,,,15,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_BELLAIRE_FISHc_0056_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_BELLAIRE_FISHc_0056_2.jpeg,
59964870,exp. gill net,125,.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_CLAM_FISHc_0023_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_CLAM_FISHc_0023_2.jpeg,
59964905,common sense shine + bag seine,15 feet + 25 feet respectively,common. + .25inches in bag,seine,bag,1,0.25,inches,25,feet,4,hauls,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_ELK_FISHc_0042_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_ELK_FISHc_0042_2.jpeg,
59964905,common sense shine + bag seine,15 feet + 25 feet respectively,common. + .25inches in bag,seine,common,1,,,15,feet,3,hauls,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_ELK_FISHc_0042_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_ELK_FISHc_0042_2.jpeg,
59964906,common sense seine & bag seine,15 feet & 25 feet respectively,common. & .25inches inch in bag,seine,bag,1,0.25,inches,25,feet,4,hauls,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_ELK_FISHc_0043_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_ELK_FISHc_0043_2.jpeg,
59964906,common sense seine & bag seine,15 feet & 25 feet respectively,common. & .25inches inch in bag,seine,common,1,,,15,feet,3,hauls,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_ELK_FISHc_0043_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_ELK_FISHc_0043_2.jpeg,
59964948,bag seine & common sense seine,30 feet x 15 feet,.25 inches & common.,seine,bag,1,0.25,inches,30,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_HANLEY_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_HANLEY_FISHc_0009_2.jpeg,
59964948,bag seine & common sense seine,30 feet x 15 feet,.25 inches & common.,seine,common,1,,,15,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_HANLEY_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_HANLEY_FISHc_0009_2.jpeg,
59965036,bag and common sense seines,25 feet and 15 feet,.25inches in bag & common. sense,seine,bag,1,0.25,inches,25,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_SKEGEMOG_FISHc_0032_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_SKEGEMOG_FISHc_0032_2.jpeg,
59965036,bag and common sense seines,25 feet and 15 feet,.25inches in bag & common. sense,seine,common,1,,,15,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_SKEGEMOG_FISHc_0032_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_SKEGEMOG_FISHc_0032_2.jpeg,
59965076,2 exp. gill nets,250 feet,0.75inches to 2inches bar,gillnet,exp,2,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0029_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0029_2.jpeg,
59965078,exp. gill net,125,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0031_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0031_2.jpeg,
59965079,exp. gill net,125feet,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0032_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0032_2.jpeg,
59965081,exp. gill net,125feet,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0035_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0035_2.jpeg,
59965082,2 exp. gill nets,250 feet,0.75inches to 2inches bar,gillnet,exp,2,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0037_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0037_2.jpeg,
59965086,experimental gill net,125,0.75inches to 2inches bar,gillnet,experimental,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0039_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0039_2.jpeg,
59965090,2 experimental gill net,250 feet,0.75inches to 2inches bar,gillnet,experimental,2,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0043_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0043_2.jpeg,
59965091,exp. gill net,125feet,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0044_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0044_2.jpeg,
59965093,exp. gill net,125,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0046_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0046_2.jpeg,
59965094,exp. gill net,250 feet,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0047_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0047_2.jpeg,
59965098,experimental gill net,125feet,0.75inches to 2inches bar,gillnet,experimental,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0052_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0052_2.jpeg,
59965099,exper. gill net,125,0.75inches to 2inches bar,gillnet,exper,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0054_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0054_2.jpeg,
59965100,exp. gill net,250 feet,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0053_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0053_2.jpeg,
59965102,2 exp. gill nets,250 feet,1.25 to 1.25inches bar,gillnet,exp,2,1.25,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0055_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0055_2.jpeg,
59965104,exp. gill net,250 feet,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0059_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0059_2.jpeg,
59965106,experimental gill net,125feet feet,0.75inches to 2inches bar,gillnet,experimental,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0056_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0056_2.jpeg,
59965111,exp. gill net,125,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0061_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0061_2.jpeg,
59965125,2 experimental gill nets,250feet,0.75inches to 2inches bar,gillnet,experimental,2,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0078_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0078_2.jpeg,
59965126,2 exp. gill nets,250feet,0.75inches to 2inches bar,gillnet,exp,2,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0079_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0079_2.jpeg,
59965127,2 experimental gill nets,250feet,0.75inches to 2inches bar,gillnet,experimental,2,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0080_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0080_2.jpeg,
59965128,exp. gill nets,250feet,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0081_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0081_2.jpeg,
59965129,exp. gill net,250 feet,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0082_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0082_2.jpeg,
59965130,exp. gill nets,250 feet,.25 to 2inches in bar,gillnet,exp,1,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0083_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0083_2.jpeg,
59965131,exp. gill net,250 feet,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0084_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0084_2.jpeg,
59965132,exp. gill nets,250feet,0.75inches to 2inches bar,gillnet,exp,1,.75-2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0085_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0085_2.jpeg,
59965133,exp. suspended gill nets,250 feet,1inches to 2inches bar,gillnet,exp,1,1 to 2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0087_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0087_2.jpeg,
59965134,experimental suspended gill net,250 feet,1inches inch to 2inches inch bar,gillnet,experimental,1,1 to 2,inches,250,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0086_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ANTRIM_TORCH_FISHc_0086_2.jpeg,
59965159,4 nylon gill nets,125feet,2 exp. ; 1 -1inches bar; 1- 1.5inches bar,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALBERTA_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALBERTA_FISHc_0003_2.jpeg,
59965159,4 nylon gill nets,125feet,2 exp. ; 1 -1inches bar; 1- 1.5inches bar,gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALBERTA_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALBERTA_FISHc_0003_2.jpeg,
59965159,4 nylon gill nets,125feet,2 exp. ; 1 -1inches bar; 1- 1.5inches bar,gillnet,bar,1,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALBERTA_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALBERTA_FISHc_0003_2.jpeg,
59965164,"3 - 125 gill nets (1 - 1inches bar, 2 exp.)",NA,NA,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALICE_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALICE_FISHc_0004_2.jpeg,
59965164,"3 - 125 gill nets (1 - 1inches bar, 2 exp.)",NA,NA,gillnet,bar,1,1,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALICE_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALICE_FISHc_0004_2.jpeg,
59965166,"4 gill nets (1 - 125feet exp., 2 - 125feet x 1.5inches inches bar, 1 - 125feet x .75inches bar)",NA,NA,gillnet,exp,1,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALICE_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALICE_FISHc_0008_2.jpeg,
59965166,"4 gill nets (1 - 125feet exp., 2 - 125feet x 1.5inches inches bar, 1 - 125feet x .75inches bar)",NA,NA,gillnet,bar,1,0.75,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALICE_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALICE_FISHc_0008_2.jpeg,
59965166,"4 gill nets (1 - 125feet exp., 2 - 125feet x 1.5inches inches bar, 1 - 125feet x .75inches bar)",NA,NA,gillnet,bar,2,1.5,inches,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALICE_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_ALICE_FISHc_0008_2.jpeg,
59965214,"2-125feet  graded exp. gill nets, 1-125feet x .75inches inch bar, 1-125feet x 1inches inch bar.",NA,NA,gillnet,exp,2,,,125,feet,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_BELLA_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_BELLA_FISHc_0002_2.jpeg,
