subject_id,data.aligned_text,data.consensus_score,min,max,units1,column_name,front,back
58752809,"[['74F', '74F-73F', '74-73', '74'], ['', '', 'F', 'F'], ['-', '', '', '-'], ['73F', '', '', '73'], ['', '', '', 'F']]",1.4,73,74,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalkaska_Manistee_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalkaska_Manistee_FISHc_074.jpg
58752879,"[['48', '48F', '48F', '48'], ['Fahrenheit', '', '', 'F']]",1.5,48,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_016.jpg
58752899,"[['46F', '46', '46', '46F'], ['', 'F', '', '(11/14/78)'], ['(11-14-78)', '(11-14-78)', 'F(11-14-78)', '-'], ['36F', '38', '38', '38F'], ['', 'F', '', ''], ['(11-22-78)', '(11-22-78)', 'F(11-22-78)', '(11/22/78)']]",1.666666667,38,46,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lime_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lime_FISHc_037.jpg
58752929,"[['72-70F', '72', '72-70', '72-70'], ['', 'F', '', 'farenheit'], ['', '-', '', ''], ['', '70', '', ''], ['', 'F', 'F', '']]",1.4,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Maston_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Maston_FISHc_021.jpg
58752942,"[['86-82', '86', '86F-82F', '82-86'], ['', 'F', '', ''], ['', '-', '', ''], ['', '82', '', ''], ['F', 'F', '', 'F']]",1.4,82,86,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Murray_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Murray_FISHc_063.jpg
58752984,"[['100'], ['ft']]",1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Reeds_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Reeds_FISHc_042.jpg
58752986,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Reeds_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Reeds_FISHc_046.jpg
58753010,"[['', '', '79', '79'], ['79-77', '79-77', '-77', '-'], ['', '', 'F', '77']]",1.666666667,77,79,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Scram_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Scram_FISHc_028.jpg
58753011,"[['79', '79-77', '79-77', '79-77'], ['-', '', '', ''], ['77F', 'F', '', '']]",1.666666667,77,79,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Scram_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Scram_FISHc_032.jpg
58753012,"[['75', '77-75', '77-75', '77-75F'], ['F', '', '', ''], ['-', '', '', ''], ['77', '', '', ''], ['F', '', 'F', '']]",1.4,75,77,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Scram_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Scram_FISHc_036.jpg
58753014,"[['79-77', '79', '79-77', '79-77'], ['', '-', 'F', ''], ['', '77', '', '']]",1.666666667,77,79,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Scram_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Scram_FISHc_030.jpg
58753019,"[['77', '77-75', '75', '77-75'], ['to', '', 'F', ''], ['', '', '-', ''], ['75', '', '77', ''], ['F', 'F', 'F', 'F']]",1.8,75,77,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Scram_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Scram_FISHc_038.jpg
58753036,"[['74F-75F', '74', '74-75', '74'], ['', '', '', 'F'], ['', '', '', '-'], ['', 'F-75', '', '75'], ['', 'F', '', 'F']]",1.4,74,75,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_WabasisBig_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_WabasisBig_FISHc_046.jpg
58753037,"[['74oF-75OF', '74F-75F', '74F', '74'], ['', '', '', 'F'], ['', '', '-', '-'], ['', '', '75', '75'], ['', '', 'F', 'F']]",1.6,74,75,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_WabasisBig_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_WabasisBig_FISHc_050.jpg
58753042,"[['77F', '77F', '77', '76-77F'], ['', '', 'F', ''], ['-', '-', '-', ''], ['76F', '76F', '76', ''], ['', '', 'F', '']]",1.8,76,77,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_WabasisBig_FISHc_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_WabasisBig_FISHc_060.jpg
58753082,"[['67-75', '67', '67-75', '67-75'], ['', '-', '', ''], ['', '75', '', '']]",1.666666667,67,75,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_FannyHooe_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_FannyHooe_FISHc_053.jpg
58753086,"[['67-75', '67', '67', '67-75'], ['', '-', '-', ''], ['', '75', '75', ''], ['', 'F', '', '']]",1.75,67,75,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_FannyHooe_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_FannyHooe_FISHc_055.jpg
58753135,[['air']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_LacLaBelle_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_LacLaBelle_FISHc_058.jpg
58753165,"[['75', '75-78', '75-78', '75-78'], ['-', '', 'F', ''], ['78', '', '', '']]",1.666666667,75,78,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Manganese_FISHc_088.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Manganese_FISHc_089.jpg
58753202,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Medora_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Medora_FISHc_065.jpg
58753423,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_163.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_164.jpg
58753472,"[['64', '64/68', '64/68', '64'], ['/', '', '', '-'], ['68', '', '', '68'], ['', '', '', 'F']]",1.5,64,68,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lapeer_Hemingway9N_9E_S9_FISHc_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lapeer_Hemingway9N_9E_S9_FISHc_007.jpg
58753609,[['none']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1937_FISHc_028_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Schoolcraft_Indian_75-69_1937_FISHc_028_02.jpg
58753678,"[['not'], ['specified']]",1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Blind_81-5_1936_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Blind_81-5_1936_FISHc_001_02.jpg
58753722,"[['87F', '87', '87F', '87'], ['', '', '', 'o'], ['', 'F', '', 'F']]",1.666666667,87,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Crooked_81-147_1936_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Washtenaw_Crooked_81-147_1936_FISHc_003_02.jpg
59105544,"[['83', '83F', '83F', '83'], ['', '', '', 'F']]",1.5,83,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Corey_FISHc_088.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/StJoseph_Corey_FISHc_087.jpeg
59105655,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Moon_FISHc_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Moon_FISHc_001.jpeg
59105676,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_LittleBoot_FISHc_026.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_LittleBoot_FISHc_025.jpeg
59105778,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Indian_FISHc_032.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Indian_FISHc_031.jpeg
59105902,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Corner_FISHc_054.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Corner_FISHc_053.jpeg
59105947,"[['See'], ['field'], ['sheet'], ['#1']]",1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_076.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_075.jpeg
59105954,"[['56', '560', '560F', '560'], ['F', '', '', '']]",1.5,56,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_026.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Clear_FISHc_025.jpeg
59106018,"[['520', '520', '52', '52'], ['', '', 'F', '']]",1.5,52,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_050.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Schoolcraft_Bear_FISHc_049.jpeg
59106056,"[['on'], ['attached'], ['sheet']]",1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_StHelens_FISHc_027.jpeg
59106075,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_562.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_561.jpeg
59106078,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_556.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_555.jpeg
59106083,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_546.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_545.jpeg
59106106,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_216.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_215.jpeg
59106150,"[['', '', '', 'Present'], ['73', '73F,', '73', '73'], ['', '', '', 'F,'], ['', 'Prec', '', 'Prec'], ['', '73F', '', '73'], ['F', '', 'F', 'F']]",1.833333333,73,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_094.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Higgins_FISHc_093.jpeg
59106182,"[['56', '56F', '56', '56F'], ['', '', 'F', '']]",1.5,56,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Backus_FISHc_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Roscommon_Backus_FISHc_005.jpeg
59106212,"[['68-72', '68', '68-72', '68'], ['', '-', '', '-'], ['', '72', '', '72'], ['', 'F', '', '']]",1.75,68,72,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_062.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_061.jpeg
59106214,"[['72', '72-71', '72', '72-71F'], ['', '', 'F', ''], ['-', '', '-', ''], ['71', '', '71', ''], ['', '', 'F', '']]",1.6,71,72,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_058.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_057.jpeg
59106215,"[['72-71', '72', '72-71', '72'], ['', '', '', 'F'], ['', '-', '', '-'], ['', '71', '', '71'], ['', '', '', 'F']]",1.6,71,72,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_052.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_051.jpeg
59106218,"[['72-71', '72', '72-71', '72'], ['', '-', '', '-'], ['', '71', '', '71F']]",1.666666667,71,72,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_050.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_049.jpeg
59106226,"[['15-20C', '15-20', '15-20', '15'], ['', 'c', 'c', '-'], ['', '', '', '20C']]",1.666666667,15,20,C,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Lost_FISHc_015.jpeg
59106240,"[['72', '72', '72', '4'], ['F', 'F', 'F', 'x'], ['', '', '', '125’'], ['', '', '', '='], ['', '', '', '500’']]",1.8,72,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Grand_FISHc_230.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Grand_FISHc_229.jpeg
59106247,"[['20', '67', '67', '67'], ['x', '', '', ''], [""4'"", '', '', '']]",1.666666667,67,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Grand_FISHc_216.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Grand_FISHc_215.jpeg
59106277,"[['74F', '74', '74F', ''], ['', 'F', '', ''], ['-', '-', '-', ''], ['70F', '70', '70F', '70'], ['', '', '', 'F-74'], ['', 'F', '', 'F']]",1.833333333,70,74,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Emma_FISHc_022.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Emma_FISHc_021.jpeg
59106279,"[['70', '70F', '', '70F'], ['F', '', '', ''], ['-', '-', '', '-'], ['68', '68F', '68', '68F'], ['', '', 'F-70', ''], ['F', '', 'F', '']]",1.833333333,68,70,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Emma_FISHc_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/PresqueIsle_Emma_FISHc_017.jpeg
59106334,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_TwinSouth_FISHc_074.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_TwinSouth_FISHc_073.jpeg
59106406,"[['6428-64F', '6/28', '6428-64F', ''], ['', '-', '', ''], ['', '64', '', '64'], ['', 'F', '', 'Fahrenheit']]",1.5,64,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_238.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_237.jpeg
59106416,"[['59', '59', '59-60'], ['', 'F', ''], ['-', '-', ''], ['60', '60', ''], ['F', 'F', '']]",1.8,59,60,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_216.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_215.jpeg
59106418,"[['6/24', '6/24', '', '6/24'], ['-', '-', '', '-'], ['63F/6/25', '63', '6/24-63F/6/23-62F', 'F/6/25'], ['', 'F', '', ''], ['', '/', '', ''], ['', '6/25', '', ''], ['-', '-', '', '-'], ['62F', '62', '', '62'], ['', 'F', '', 'F']]",1.888888889,62,63,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_206.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_205.jpeg
59106422,"[['62-58', '62F', '62-58'], ['', '-', ''], ['F', '58F', 'F']]",1.666666667,58,62,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_208.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_207.jpeg
59106423,"[['62F', '62', '62F-58F', '62-58'], ['', 'F', '', ''], ['-', '-', '', ''], ['58F', '58', '', ''], ['', 'F', '', 'F']]",1.4,58,62,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_202.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_201.jpeg
59106430,"[['62', '62-58', '62-58', '62F'], ['F', '', '', ''], ['-', '', '', '-'], ['58', '', '', '58F'], ['F', 'F', 'F', '']]",1.8,58,62,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_186.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_185.jpeg
59106444,"[['6/27', '', '', ''], ['-', '', '', ''], ['59', '59F-60F', '59F', ''], ['F', '', '', ''], ['-', '', '-', ''], ['60', '', '60F', '60'], ['F', '', '', '']]",1.285714286,59,60,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_166.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Otsego_FISHc_165.jpeg
59106527,"[['78F-71F', '73-71', '78', '73F-71F'], ['', '', 'F', ''], ['', '', '-', ''], ['', '', '71', ''], ['', 'F', 'F', '']]",1.2,71,73,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Chub_FISHc_056.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Chub_FISHc_055.jpeg
59106530,"[['72F-70F', '72', '72-70', '72'], ['', 'F', '', 'Fahrenheit'], ['', '-', '', '-'], ['', '70', '', '70'], ['', 'F', 'F', 'Fahrenheit']]",1.8,70,72,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Chub_FISHc_048.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Chub_FISHc_047.jpeg
59106583,[['surface']],1,NA,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Bear_FISHc_156.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/Otsego_Bear_FISHc_155.jpeg
59106613,"[['760', '78', '78', '780'], ['', '', 'F', '']]",1.5,78,NA,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/OSCEOLA_HEWITT_FISHc_0010_2.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/OSCEOLA_HEWITT_FISHc_0010_1.jpg
59685768,"[['54', '54-56', '54-56'], ['-', 'F', ''], ['56', '', '']]",1.333333333,54,56,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/single/Mackinac_McAlpinePond_FISHc_006.jpg,NA
59685774,"[[""67,9'-62,11'-56"", '67;', '67;'], ['bottom', '', ""9'""], ['', '', '-'], ['', ""9'-62;"", '62;'], [""15'-44,20'-44"", ""11'-56"", ""11'""], ['', '', '-'], ['', '', '56']]",1.142857143,56,67,NA,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/single/Marquette_SeppalaPond_FISHc_002.jpg,NA
59963439,"[['63F', '63', '63'], ['', '', 'F']]",1.5,63,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_BADGER_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_BADGER_FISHc_0005_2.jpeg
59963445,"[['58', '58F', '58F'], ['F', '', '']]",1.5,58,NA,F,water_surface_temperature,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_BADGER_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALCONA_BADGER_FISHc_0007_2.jpeg
